date,store_id,foot_traffic,transactions,net_sales,gross_profit,refund_amount,on_shelf_availability
2025-09-04,Store_010,493,113,5970.76,2698.5,101.27,0.929
2025-09-04,Store_011,559,75,3225.48,1776.36,41.11,0.967
2025-09-04,Store_012,566,127,3704.22,1910.41,60.83,0.96
2025-09-04,Store_013,541,94,2843.71,1618.57,23.73,0.864
2025-09-04,Store_014,389,102,3256.43,1880.42,20.12,0.952
2025-09-04,Store_015,488,94,4835.55,2206.03,73.44,0.91
2025-09-04,Store_016,627,155,12125.26,6472.79,188.41,0.889
2025-09-04,Store_017,493,105,4985.95,2478.32,84.24,0.941
2025-09-04,Store_018,716,155,10569.01,5787.4,111.94,0.93
2025-09-04,Store_019,600,122,6806.03,3945.48,124.99,0.96
2025-09-04,Store_020,308,40,1142.06,493.05,18.84,0.977
2025-09-05,Store_001,711,168,8408.07,4355.51,139.74,0.834
2025-09-05,Store_002,363,81,2559.37,1218.94,34.85,0.93
2025-09-05,Store_003,310,61,3863.21,2102.61,45.58,0.925
2025-09-05,Store_004,667,145,9141.81,4911.76,150.21,0.896
2025-09-05,Store_005,646,167,9425.24,3988.6,60.17,0.904
2025-09-05,Store_006,539,88,4462.69,1967.5,37.53,0.886
2025-09-05,Store_007,501,95,5813.81,3161.55,95.44,0.957
2025-09-05,Store_008,554,119,4023.75,2216.52,26.56,0.835
2025-09-05,Store_009,612,140,7440.71,3997.12,68.93,0.898
2025-09-05,Store_010,471,112,4812.98,2234.34,31.56,0.9
2025-09-05,Store_011,457,117,5889.47,2478.62,43.95,0.921
2025-09-05,Store_012,475,89,2488.01,1364.37,25.91,0.974
2025-09-05,Store_013,318,77,3962.67,2094.09,70.79,0.99
2025-09-05,Store_014,227,47,3116.74,1445.88,50.11,0.962
2025-09-05,Store_015,454,95,4999.7,2426.77,54.9,0.842
2025-09-05,Store_016,413,105,4711.96,2423.11,57.29,0.907
2025-09-05,Store_017,579,114,4409.47,2247.13,22.37,0.883
2025-09-05,Store_018,542,119,4715.05,2698.83,75.02,0.945
2025-09-05,Store_019,725,112,5081.67,2602.85,80.42,0.946
2025-09-05,Store_020,310,57,4375.94,2480.07,40.71,0.925
2025-09-06,Store_001,598,171,10109.19,4749.86,179.13,0.904
2025-09-06,Store_002,831,257,15483.11,8193.22,289.67,0.906
2025-09-06,Store_003,989,286,9359.54,4162.99,153.99,0.897
2025-09-06,Store_004,837,166,8307.91,4262.62,113.76,0.917
2025-09-06,Store_005,490,66,2997.65,1672.82,53.2,0.976
2025-09-06,Store_006,405,91,5858.85,3205.25,97.16,0.869
2025-09-06,Store_007,912,322,19662.56,11100.67,183.87,0.931
2025-09-06,Store_008,635,163,12208.23,6120.07,184.08,0.981
2025-09-06,Store_009,347,90,4806.94,2303.72,88.53,0.875
2025-09-06,Store_010,690,129,7545.93,3572.47,72.43,0.904
2025-09-06,Store_011,955,245,12374.4,5252.72,216.68,0.93
2025-09-06,Store_012,426,89,4886.75,2398.43,36.13,0.903
2025-09-06,Store_013,817,204,8511.58,4831.68,61.65,0.942
2025-09-06,Store_014,678,185,7306.7,3307.65,118.81,0.984
2025-09-06,Store_015,643,188,8281.97,4581.75,77.9,0.909
2025-09-06,Store_016,720,141,10149.73,4665.41,202.72,0.936
2025-09-06,Store_017,439,96,4879.98,2718.49,45.97,0.922
2025-09-06,Store_018,825,178,8241.89,4195.43,77.25,0.915
2025-09-06,Store_019,766,150,6143.79,2698.31,90.56,0.915
2025-09-06,Store_020,539,157,8446.21,3869.52,145.43,0.943
2025-09-07,Store_001,491,132,7046.71,3405.46,73.31,0.921
2025-09-07,Store_002,824,221,4586.01,2389.71,27.49,0.944
2025-09-07,Store_003,855,250,14179.99,6161.67,250.84,0.832
2025-09-07,Store_004,917,182,7940.99,4524.61,141.91,0.932
2025-09-07,Store_005,446,89,3634.02,1940.66,18.85,0.932
2025-09-07,Store_006,682,184,6963.0,3915.14,35.73,0.908
2025-09-07,Store_007,755,159,8492.75,4645.41,146.46,0.916
2025-09-07,Store_008,358,58,2953.78,1664.66,17.46,0.897
2025-09-07,Store_009,490,136,5286.24,2610.02,85.89,0.969
2025-09-07,Store_010,964,159,8708.88,3893.56,139.29,0.892
2025-09-07,Store_011,243,51,2848.12,1356.19,41.99,0.923
2025-09-07,Store_012,806,150,10104.33,4926.54,142.32,0.962
2025-09-07,Store_013,594,90,4341.5,2116.25,33.15,0.934
2025-09-07,Store_014,518,100,6131.65,2651.53,65.99,0.908
2025-09-07,Store_015,923,172,6862.9,2916.49,76.59,0.899
2025-09-07,Store_016,684,132,8543.49,3816.54,125.1,0.959
2025-09-07,Store_017,559,125,6937.95,3101.21,110.17,0.966
2025-09-07,Store_018,603,194,7190.3,3691.52,136.37,0.881
2025-09-07,Store_019,607,205,6956.76,3117.24,127.25,0.927
2025-09-07,Store_020,794,193,9171.09,4739.29,97.24,0.882
2025-09-08,Store_001,553,151,10244.37,4995.3,116.99,0.893
2025-09-08,Store_002,414,127,8402.12,4289.96,87.95,0.939
2025-09-08,Store_003,712,140,6835.82,3522.36,69.35,0.923
2025-09-08,Store_004,609,154,6000.73,2793.18,92.72,0.914
2025-09-08,Store_005,571,68,3232.09,1706.11,26.0,0.873
2025-09-08,Store_006,786,227,9358.51,4845.61,156.29,0.947
2025-09-08,Store_007,116,27,1467.29,728.41,11.15,0.881
2025-09-08,Store_008,963,160,10313.7,5249.1,125.69,0.929
2025-09-08,Store_009,497,68,2216.02,1278.87,31.81,0.95
2025-09-08,Store_010,288,52,3736.5,1856.65,48.36,0.931
2025-09-08,Store_011,386,73,4038.68,1981.57,64.08,0.913
2025-09-08,Store_012,569,167,8626.34,4074.34,102.17,0.898
2025-09-08,Store_013,567,142,4876.5,2605.33,31.02,0.871
2025-09-08,Store_014,988,318,11771.86,5859.77,134.13,0.955
2025-09-08,Store_015,472,91,3276.72,1377.97,26.61,0.946
2025-09-08,Store_016,698,179,5920.5,2752.66,57.7,0.909
2025-09-08,Store_017,707,162,7391.51,3142.76,85.25,0.913
2025-09-08,Store_018,442,83,5030.56,2266.02,89.42,0.956
2025-09-08,Store_019,563,103,8590.33,4242.27,136.12,0.872
2025-09-08,Store_020,490,105,6211.55,2912.26,77.48,0.923
2025-09-09,Store_001,321,90,3493.8,1854.99,59.64,0.983
2025-09-09,Store_002,680,158,13772.46,7672.14,140.88,0.909
2025-09-09,Store_003,516,145,6843.58,3597.72,122.64,0.969
2025-09-09,Store_004,786,173,7215.37,3649.53,55.24,0.954
2025-09-09,Store_005,571,115,5833.8,3081.6,45.73,0.938
2025-09-09,Store_006,449,64,3077.93,1699.31,31.71,0.929
2025-09-09,Store_007,522,102,4904.62,2800.17,35.91,0.904
2025-09-09,Store_008,675,89,5290.7,2904.82,68.82,0.956
2025-09-09,Store_009,701,84,5831.93,3128.68,103.18,0.878
2025-09-09,Store_010,580,123,8270.8,3948.17,90.48,0.972
2025-09-09,Store_011,640,203,8560.15,4676.52,72.09,0.932
2025-09-09,Store_012,540,163,8935.83,4934.78,52.12,0.883
2025-09-09,Store_013,827,172,9738.33,4211.91,112.06,0.927
2025-09-09,Store_014,509,136,5854.21,3337.28,84.12,0.884
2025-09-09,Store_015,483,124,6709.49,3080.91,97.0,0.905
2025-09-09,Store_016,489,120,4767.92,2671.24,71.78,0.951
2025-09-09,Store_017,348,76,4535.7,2388.14,38.51,0.953
2025-09-09,Store_018,849,240,9652.43,4373.54,73.83,0.943
2025-09-09,Store_019,761,184,9517.32,4363.66,54.63,0.89
2025-09-09,Store_020,377,97,3556.33,1599.27,47.26,0.954
2025-09-10,Store_001,618,151,5705.29,2593.73,100.55,0.99
2025-09-10,Store_002,315,98,6446.45,3633.15,116.53,0.929
2025-09-10,Store_003,395,68,3999.52,2023.11,49.17,0.872
2025-09-10,Store_004,388,83,3636.4,2005.06,30.84,0.943
2025-09-10,Store_005,649,122,5316.89,3016.05,31.03,0.926
2025-09-10,Store_006,586,85,4364.03,2190.7,79.06,0.901
2025-09-10,Store_007,646,119,6180.0,2928.77,70.44,0.934
2025-09-10,Store_008,419,100,5734.74,3103.31,93.67,0.964
2025-09-10,Store_009,379,84,2649.46,1116.94,50.42,0.906
2025-09-10,Store_010,416,97,4880.66,2248.49,74.53,0.868
2025-09-10,Store_011,780,157,7051.41,3075.33,116.34,0.954
2025-09-10,Store_012,650,134,7079.74,3030.37,109.73,0.911
2025-09-10,Store_013,485,91,4300.01,2223.34,56.51,0.919
2025-09-10,Store_014,432,136,8354.82,4549.98,73.84,0.904
2025-09-10,Store_015,486,84,3984.46,2289.24,26.31,0.924
2025-09-10,Store_016,791,173,7815.67,3924.58,144.15,0.915
2025-09-10,Store_017,179,38,1880.02,977.08,28.22,0.935
2025-09-10,Store_018,524,99,4236.27,2271.02,31.41,0.892
2025-09-10,Store_019,430,72,5072.44,2529.73,25.69,0.904
2025-09-10,Store_020,588,128,5433.71,2436.04,98.17,0.902
2025-09-11,Store_001,567,166,8747.32,4380.35,139.23,0.894
2025-09-11,Store_002,816,208,6493.14,3302.98,35.84,0.909
2025-09-11,Store_003,589,220,13426.59,7287.87,137.0,0.93
2025-09-11,Store_004,497,187,10499.46,5434.91,196.97,0.914
2025-09-11,Store_005,327,66,2232.7,1006.54,12.02,0.898
2025-09-11,Store_006,155,50,3217.0,1667.27,18.77,0.915
2025-09-11,Store_007,593,71,3233.85,1861.2,60.84,0.924
2025-09-11,Store_008,364,80,4331.03,2215.85,67.27,0.905
2025-09-11,Store_009,361,74,3992.71,2234.94,70.67,0.936
2025-09-11,Store_010,646,152,8650.39,3788.04,151.82,0.944
2025-09-11,Store_011,474,95,5215.98,2430.93,32.91,0.937
2025-09-11,Store_012,448,113,3217.82,1355.95,50.87,0.961
2025-09-11,Store_013,747,131,7627.58,3225.99,152.06,0.945
2025-09-11,Store_014,682,215,14387.37,6278.43,217.77,0.924
2025-09-11,Store_015,647,136,8103.6,3581.44,44.66,0.923
2025-09-11,Store_016,550,134,4146.85,2207.11,21.45,0.948
2025-09-11,Store_017,562,162,11804.92,5639.54,123.07,0.888
2025-09-11,Store_018,622,149,6588.01,3301.42,39.22,0.902
2025-09-11,Store_019,451,56,2071.7,1145.58,30.28,0.905
2025-09-11,Store_020,446,107,4049.69,1929.19,45.98,0.906
2025-09-12,Store_001,373,93,3999.92,1842.82,70.84,0.913
2025-09-12,Store_002,671,149,7247.08,3612.27,100.54,0.887
2025-09-12,Store_003,360,86,3085.28,1774.1,38.21,0.934
2025-09-12,Store_004,554,160,5026.0,2489.14,82.79,0.959
2025-09-12,Store_005,479,107,5771.33,2776.26,58.24,0.925
2025-09-12,Store_006,760,186,4247.81,1839.38,82.44,0.951
2025-09-12,Store_007,409,114,5598.04,2480.77,79.13,0.958
2025-09-12,Store_008,468,106,6415.19,3373.5,64.04,0.885
2025-09-12,Store_009,462,92,4446.91,2203.24,65.07,0.922
2025-09-12,Store_010,360,128,6809.87,3181.35,83.77,0.883
2025-09-12,Store_011,484,116,6379.16,3481.66,96.51,0.943
2025-09-12,Store_012,652,119,4696.44,2704.16,60.36,0.914
2025-09-12,Store_013,698,202,11843.84,5187.7,90.47,0.875
2025-09-12,Store_014,224,32,2445.77,1201.45,34.78,0.903
2025-09-12,Store_015,511,150,8993.54,4544.8,46.65,0.93
2025-09-12,Store_016,409,80,4711.68,2047.25,23.73,0.862
2025-09-12,Store_017,412,97,5926.21,2800.98,85.26,0.911
2025-09-12,Store_018,498,143,6928.96,3646.69,66.81,0.941
2025-09-12,Store_019,535,123,10259.3,5200.8,151.42,0.894
2025-09-12,Store_020,612,226,8864.09,4870.3,165.09,0.915
2025-09-13,Store_001,654,139,7728.99,4038.71,69.19,0.949
2025-09-13,Store_002,548,152,7650.69,3860.1,149.22,0.937
2025-09-13,Store_003,469,73,4564.74,2295.05,31.71,0.936
2025-09-13,Store_004,628,119,5784.16,2582.12,108.9,0.953
2025-09-13,Store_005,707,119,7324.65,3666.26,113.4,0.893
2025-09-13,Store_006,658,146,8557.63,4282.04,152.26,0.902
2025-09-13,Store_007,569,112,4858.34,2299.1,82.8,0.881
2025-09-13,Store_008,924,142,6800.27,3050.08,57.8,0.918
2025-09-13,Store_009,838,137,8182.04,3440.4,112.9,0.858
2025-09-13,Store_010,832,171,4650.35,2384.08,47.84,0.9
2025-09-13,Store_011,517,130,5805.14,2944.37,61.57,0.904
2025-09-13,Store_012,1020,243,11916.92,5150.37,149.15,0.847
2025-09-13,Store_013,838,167,7276.58,4093.14,121.96,0.907
2025-09-13,Store_014,838,135,6593.86,3477.0,52.64,0.92
2025-09-13,Store_015,636,124,5703.97,3242.04,40.0,0.966
2025-09-13,Store_016,999,232,10717.57,4942.15,175.95,0.902
2025-09-13,Store_017,723,108,7260.94,3103.33,85.61,0.929
2025-09-13,Store_018,764,91,3421.38,1648.33,29.56,0.937
2025-09-13,Store_019,621,162,9462.6,4027.99,114.52,0.912
2025-09-13,Store_020,714,110,5071.78,2880.11,90.26,0.925
2025-09-14,Store_001,645,192,9490.88,5465.23,129.49,0.802
2025-09-14,Store_002,697,125,6580.79,3171.96,35.66,0.928
2025-09-14,Store_003,759,200,9286.17,4182.2,141.15,0.911
2025-09-14,Store_004,353,57,3886.51,1862.16,22.86,0.926
2025-09-14,Store_005,463,108,6561.79,3175.83,115.66,0.876
2025-09-14,Store_006,623,119,6379.02,2810.03,35.48,0.935
2025-09-14,Store_007,920,261,12713.76,5944.36,96.53,0.912
2025-09-14,Store_008,740,88,6182.07,3042.41,123.16,0.938
2025-09-14,Store_009,389,103,3775.36,2076.05,74.65,0.94
2025-09-14,Store_010,754,167,12996.03,6356.31,71.87,0.92
2025-09-14,Store_011,387,78,3913.11,2196.53,65.1,0.971
2025-09-14,Store_012,762,177,10428.34,5611.82,66.67,0.908
2025-09-14,Store_013,835,240,17609.51,7877.42,169.08,0.939
2025-09-14,Store_014,565,97,3874.57,1855.89,49.37,0.91
2025-09-14,Store_015,839,161,7114.09,3629.78,36.94,0.889
2025-09-14,Store_016,769,124,6398.2,2894.13,74.33,0.954
2025-09-14,Store_017,844,192,12036.95,5543.86,196.97,0.899
2025-09-14,Store_018,838,206,11517.31,5528.19,85.52,0.93
2025-09-14,Store_019,408,95,5640.71,3228.58,47.43,0.95
2025-09-14,Store_020,713,147,9201.75,4548.22,99.68,0.932
2025-09-15,Store_001,564,123,8157.38,3700.17,101.44,0.913
2025-09-15,Store_002,517,62,3197.95,1632.66,41.44,0.879
2025-09-15,Store_003,545,100,3926.73,1779.45,58.93,0.916
2025-09-15,Store_004,536,117,4868.08,2114.69,72.61,0.89
2025-09-15,Store_005,466,91,4149.25,2377.49,27.2,0.943
2025-09-15,Store_006,885,108,3387.47,1651.85,52.31,0.896
2025-09-15,Store_007,282,72,4169.48,2087.13,73.5,0.881
2025-09-15,Store_008,1022,195,9471.02,4636.94,117.06,0.921
2025-09-15,Store_009,427,112,6487.19,3557.7,97.78,0.876
2025-09-15,Store_010,542,70,3247.92,1453.37,58.5,0.884
2025-09-15,Store_011,508,73,3373.39,1817.35,22.62,0.982
2025-09-15,Store_012,482,103,4213.6,2251.06,56.59,0.947
2025-09-15,Store_013,353,91,6317.01,3648.73,34.08,0.95
2025-09-15,Store_014,856,215,9854.98,5036.4,157.11,0.948
2025-09-15,Store_015,623,111,4623.98,2197.14,76.66,0.9
2025-09-15,Store_016,567,106,5023.82,2372.86,74.11,0.942
2025-09-15,Store_017,545,129,6343.9,2824.32,126.06,0.896
2025-09-15,Store_018,599,125,4767.87,2523.83,26.5,0.913
2025-09-15,Store_019,663,160,7833.47,3541.83,127.0,0.922
2025-09-15,Store_020,491,147,9475.73,5433.39,91.15,0.961
2025-09-16,Store_001,500,151,6837.79,3862.13,102.63,0.887
2025-09-16,Store_002,336,87,2144.14,1102.81,28.68,0.933
2025-09-16,Store_003,357,103,5072.82,2346.71,73.8,0.847
2025-09-16,Store_004,311,52,3789.26,1868.42,31.29,0.966
2025-09-16,Store_005,721,159,9969.71,4380.26,114.48,0.911
2025-09-16,Store_006,299,84,4566.96,2452.01,67.99,0.966
2025-09-16,Store_007,693,154,5873.4,2741.5,44.32,0.905
2025-09-16,Store_008,525,84,2530.39,1205.05,24.4,0.892
2025-09-16,Store_009,459,114,6794.31,3863.67,132.35,0.88
2025-09-16,Store_010,363,93,5373.93,2270.75,75.28,0.892
2025-09-16,Store_011,465,122,4156.22,1813.94,59.2,0.919
2025-09-16,Store_012,412,104,3339.82,1489.28,65.96,0.901
2025-09-16,Store_013,587,170,8782.49,5043.46,117.9,0.927
2025-09-16,Store_014,647,196,7306.65,4180.96,52.07,0.913
2025-09-16,Store_015,567,163,6661.23,3440.47,49.38,0.872
2025-09-16,Store_016,698,242,11661.23,5632.69,67.45,0.935
2025-09-16,Store_017,469,111,6047.32,3340.98,42.32,0.926
2025-09-16,Store_018,305,80,4849.74,2480.97,48.19,0.948
2025-09-16,Store_019,622,169,8406.37,4448.43,93.64,0.9
2025-09-16,Store_020,787,147,7061.34,3392.68,107.01,0.966
2025-09-17,Store_001,556,174,10462.04,6020.82,90.3,0.917
2025-09-17,Store_002,291,97,6116.03,2599.03,69.82,0.909
2025-09-17,Store_003,528,139,4558.27,2415.42,39.55,0.94
2025-09-17,Store_004,606,147,5710.87,2483.82,48.23,0.928
2025-09-17,Store_005,731,108,6837.85,3826.23,36.69,0.892
2025-09-17,Store_006,496,164,9254.4,4400.18,153.57,0.93
2025-09-17,Store_007,251,45,2303.4,1132.75,42.37,0.926
2025-09-17,Store_008,437,85,4846.72,2048.58,63.19,0.939
2025-09-17,Store_009,594,101,2166.89,1016.41,21.33,0.904
2025-09-17,Store_010,500,110,7106.08,3156.6,56.68,0.957
2025-09-17,Store_011,261,57,2530.3,1399.33,15.24,0.865
2025-09-17,Store_012,386,81,3540.57,1856.74,57.29,0.915
2025-09-17,Store_013,467,82,5050.87,2159.32,48.81,0.92
2025-09-17,Store_014,442,65,1934.31,911.51,16.43,0.921
2025-09-17,Store_015,514,151,7102.42,3959.31,69.18,0.933
2025-09-17,Store_016,482,121,7670.36,4439.65,66.71,0.889
2025-09-17,Store_017,631,120,6280.55,2836.21,100.93,0.914
2025-09-17,Store_018,660,116,6257.61,2715.47,69.76,0.914
2025-09-17,Store_019,358,73,2777.93,1560.42,49.8,0.877
2025-09-17,Store_020,602,166,7467.89,4118.87,45.68,0.911
2025-09-18,Store_001,677,197,7712.05,3678.07,96.04,0.876
2025-09-18,Store_002,695,142,5528.69,2452.97,83.78,0.922
2025-09-18,Store_003,384,74,4180.34,2168.42,77.34,0.966
2025-09-18,Store_004,564,164,7767.03,4046.72,80.95,0.869
2025-09-18,Store_005,421,115,4365.2,2140.94,54.14,0.92
2025-09-18,Store_006,571,156,8975.49,4883.86,97.15,0.921
2025-09-18,Store_007,370,71,3094.87,1363.14,60.04,0.945
2025-09-18,Store_008,277,47,2945.71,1515.45,42.3,0.921
2025-09-18,Store_009,302,89,3878.42,1969.09,66.94,0.929
2025-09-18,Store_010,250,58,3760.79,2091.99,32.18,0.903
2025-09-18,Store_011,702,145,10648.54,5075.82,133.81,0.948
2025-09-18,Store_012,481,128,8035.61,3651.91,136.55,0.924
2025-09-18,Store_013,436,114,5509.18,2410.45,69.15,0.957
2025-09-18,Store_014,251,77,4086.11,2052.9,74.17,0.937
2025-09-18,Store_015,359,109,6101.23,3473.25,74.07,0.927
2025-09-18,Store_016,756,157,9248.39,4447.9,170.31,0.901
2025-09-18,Store_017,740,246,17097.12,7940.17,174.75,0.891
2025-09-18,Store_018,418,86,2830.37,1289.04,49.54,0.932
2025-09-18,Store_019,579,80,5113.09,2208.78,93.42,0.918
2025-09-18,Store_020,554,98,5557.43,2511.49,95.69,0.889
2025-09-19,Store_001,540,94,3506.52,1742.14,67.88,0.942
2025-09-19,Store_002,662,126,5637.66,2557.76,75.42,0.952
2025-09-19,Store_003,594,101,5000.63,2127.61,25.14,0.949
2025-09-19,Store_004,741,212,8391.55,4248.01,131.1,0.921
2025-09-19,Store_005,624,139,6396.77,3616.76,117.85,0.898
2025-09-19,Store_006,895,265,11144.79,5913.1,82.99,0.874
2025-09-19,Store_007,353,98,4296.05,2257.92,34.93,0.864
2025-09-19,Store_008,655,134,6371.88,3603.69,43.6,0.844
2025-09-19,Store_009,785,202,13719.77,6116.22,72.96,0.941
2025-09-19,Store_010,302,86,3482.99,1796.07,68.68,0.926
2025-09-19,Store_011,606,124,5301.26,2625.54,53.53,0.963
2025-09-19,Store_012,394,68,3656.25,2058.01,49.13,0.975
2025-09-19,Store_013,285,83,5657.34,2758.2,60.24,0.861
2025-09-19,Store_014,656,169,12625.4,5699.65,112.6,0.958
2025-09-19,Store_015,463,111,5477.41,2530.43,93.66,0.873
2025-09-19,Store_016,595,133,5952.64,2667.47,44.8,0.876
2025-09-19,Store_017,190,46,2960.24,1472.97,19.45,0.936
2025-09-19,Store_018,752,90,3715.34,1795.34,34.9,0.99
2025-09-19,Store_019,769,176,9342.86,4286.05,50.07,0.884
2025-09-19,Store_020,898,205,10141.7,4847.43,136.54,0.929
2025-09-20,Store_001,543,150,3615.42,1714.74,51.03,0.947
2025-09-20,Store_002,407,68,3269.0,1524.46,58.85,0.913
2025-09-20,Store_003,590,70,3926.79,2253.43,27.25,0.884
2025-09-20,Store_004,340,114,6059.38,2767.46,57.86,0.894
2025-09-20,Store_005,460,67,3747.72,2139.29,53.13,0.924
2025-09-20,Store_006,536,118,6674.89,3004.32,88.64,0.937
2025-09-20,Store_007,564,156,7012.12,4010.51,120.78,0.893
2025-09-20,Store_008,938,209,8997.18,3947.88,120.74,0.932
2025-09-20,Store_009,632,140,8623.29,3631.67,136.62,0.954
2025-09-20,Store_010,553,113,4279.43,2262.71,45.58,0.903
2025-09-20,Store_011,613,110,4398.55,2270.99,74.76,0.959
2025-09-20,Store_012,532,137,8501.86,3958.16,52.84,0.946
2025-09-20,Store_013,792,198,10040.61,4868.05,84.09,0.974
2025-09-20,Store_014,730,207,14035.2,6023.23,153.51,0.925
2025-09-20,Store_015,436,115,2131.07,1047.44,23.14,0.875
2025-09-20,Store_016,629,153,8967.21,4587.06,144.47,0.909
2025-09-20,Store_017,983,230,13219.26,6733.91,176.48,0.922
2025-09-20,Store_018,876,209,7549.65,4307.37,54.32,0.944
2025-09-20,Store_019,605,113,5662.1,2989.45,53.96,0.927
2025-09-20,Store_020,712,165,10789.92,4792.37,193.54,0.888
2025-09-21,Store_001,1184,260,17814.71,8240.98,100.39,0.92
2025-09-21,Store_002,1138,217,9189.53,4220.58,87.47,0.929
2025-09-21,Store_003,585,135,6994.56,2977.45,83.09,0.897
2025-09-21,Store_004,1152,215,11297.28,5276.01,67.7,0.833
2025-09-21,Store_005,861,206,9848.97,5394.81,143.99,0.927
2025-09-21,Store_006,959,274,10444.89,4788.94,89.21,0.927
2025-09-21,Store_007,644,153,7664.49,4220.67,55.55,0.93
2025-09-21,Store_008,638,133,8519.62,3702.68,115.96,0.897
2025-09-21,Store_009,658,197,10230.48,5329.1,144.0,0.933
2025-09-21,Store_010,1147,258,11567.44,6039.92,185.06,0.983
2025-09-21,Store_011,545,139,5992.72,2991.2,30.05,0.962
2025-09-21,Store_012,520,81,5208.1,2767.79,87.11,0.903
2025-09-21,Store_013,425,108,6367.47,3338.24,63.27,0.906
2025-09-21,Store_014,895,180,9933.57,5172.02,97.75,0.917
2025-09-21,Store_015,480,93,4285.73,2234.64,82.36,0.99
2025-09-21,Store_016,496,157,4586.79,2008.96,78.49,0.903
2025-09-21,Store_017,823,145,9167.22,4823.46,69.97,0.867
2025-09-21,Store_018,840,111,7545.72,3391.85,142.34,0.964
2025-09-21,Store_019,462,100,5278.62,2266.33,71.07,0.877
2025-09-21,Store_020,885,196,11046.54,5130.14,148.85,0.911
2025-09-22,Store_001,541,132,2980.78,1414.35,39.39,0.948
2025-09-22,Store_002,490,106,6186.22,2747.26,121.26,0.91
2025-09-22,Store_003,543,137,8080.27,4499.85,145.87,0.895
2025-09-22,Store_004,487,72,3943.42,2122.4,60.69,0.959
2025-09-22,Store_005,429,102,7065.11,2973.77,139.86,0.944
2025-09-22,Store_006,667,144,6670.09,3559.09,104.46,0.939
2025-09-22,Store_007,395,119,8351.87,3629.89,75.99,0.908
2025-09-22,Store_008,596,176,8746.92,4515.41,108.45,0.933
2025-09-22,Store_009,308,63,2341.37,1195.03,30.97,0.966
2025-09-22,Store_010,398,58,1938.77,992.14,28.2,0.848
2025-09-22,Store_011,462,93,3875.45,2097.58,64.32,0.897
2025-09-22,Store_012,650,138,5260.42,2936.2,64.15,0.905
2025-09-22,Store_013,370,96,5594.2,2838.01,32.12,0.914
2025-09-22,Store_014,616,108,6891.96,3988.47,126.42,0.943
2025-09-22,Store_015,563,93,3812.15,2116.24,61.81,0.908
2025-09-22,Store_016,560,165,8357.88,4461.17,162.64,0.921
2025-09-22,Store_017,489,109,1962.0,829.87,11.83,0.947
2025-09-22,Store_018,590,117,5016.79,2458.15,86.24,0.907
2025-09-22,Store_019,724,181,11145.99,6036.28,95.01,0.92
2025-09-22,Store_020,317,72,3531.67,1800.3,32.53,0.944
2025-09-23,Store_001,441,88,5648.07,3191.26,57.13,0.934
2025-09-23,Store_002,306,81,3844.2,2002.97,23.82,0.938
2025-09-23,Store_003,619,87,4801.99,2645.99,95.06,0.843
2025-09-23,Store_004,603,151,7037.0,4043.23,130.02,0.99
2025-09-23,Store_005,330,58,4184.16,2224.03,76.6,0.876
2025-09-23,Store_006,311,88,2966.95,1402.77,57.19,0.929
2025-09-23,Store_007,480,137,11294.36,6474.03,220.64,0.976
2025-09-23,Store_008,682,113,4691.17,2588.15,49.97,0.863
2025-09-23,Store_009,417,124,6433.59,3651.21,121.47,0.889
2025-09-23,Store_010,711,151,8278.4,4164.92,74.81,0.916
2025-09-23,Store_011,510,122,5396.98,2572.59,101.42,0.895
2025-09-23,Store_012,337,42,2206.78,1258.08,23.81,0.935
2025-09-23,Store_013,399,79,2352.99,1220.79,34.5,0.917
