date,sku,units,unit_price,revenue,cogs,price_type,channel
2025-08-23,SKU-10030,18,22.92,412.56,225.36,Promo,Online
2025-08-23,SKU-10014,18,122.54,2205.72,1534.68,Promo,Online
2025-08-23,SKU-10013,12,120.14,1441.68,734.76,Promo,Wholesale
2025-08-23,SKU-10059,17,30.39,516.63,264.52,Promo,Online
2025-08-23,SKU-10008,19,51.21,972.99,440.23,Regular,Online
2025-08-23,SKU-10037,13,194.22,2524.86,1193.4,Regular,Retail
2025-08-23,SKU-10035,30,192.28,5768.4,2764.8,Regular,Retail
2025-08-23,SKU-10027,17,180.77,3073.09,1071.51,Regular,Retail
2025-08-23,SKU-10054,20,147.26,2945.2,1105.4,Regular,Retail
2025-08-23,SKU-10057,17,216.84,3686.28,2198.44,Regular,Online
2025-08-23,SKU-10042,18,212.13,3818.34,1680.48,Regular,Retail
2025-08-23,SKU-10012,10,83.32,833.2,280.2,Regular,Online
2025-08-23,SKU-10047,14,143.21,2004.94,816.06,Regular,Online
2025-08-23,SKU-10007,18,211.89,3814.02,1630.44,Regular,Online
2025-08-23,SKU-10056,15,18.94,284.1,117.3,Regular,Online
2025-08-23,SKU-10015,18,166.16,2990.88,1076.04,Regular,Online
2025-08-23,SKU-10019,37,133.54,4940.98,2736.15,Promo,Retail
2025-08-23,SKU-10026,3,103.22,309.66,196.74,Promo,Wholesale
2025-08-23,SKU-10020,23,41.29,949.67,414.92,Regular,Wholesale
2025-08-23,SKU-10043,19,45.27,860.13,462.08,Regular,Online
2025-08-23,SKU-10022,22,63.09,1387.98,605.0,Regular,Retail
2025-08-23,SKU-10028,14,30.27,423.78,169.54,Regular,Wholesale
2025-08-23,SKU-10052,11,166.49,1831.39,636.24,Regular,Online
2025-08-23,SKU-10050,24,150.81,3619.44,2038.8,Regular,Online
2025-08-23,SKU-10040,8,134.98,1079.84,773.36,Promo,Retail
2025-08-23,SKU-10017,23,188.28,4330.44,1967.88,Promo,Online
2025-08-23,SKU-10001,5,8.65,43.25,14.75,Regular,Wholesale
2025-08-23,SKU-10051,9,45.26,407.34,128.34,Regular,Wholesale
2025-08-23,SKU-10049,19,237.71,4516.49,1797.59,Regular,Online
2025-08-24,SKU-10025,20,40.1,802.0,365.8,Promo,Retail
2025-08-24,SKU-10055,20,157.28,3145.6,1489.8,Regular,Retail
2025-08-24,SKU-10022,24,50.9,1221.6,660.0,Promo,Retail
2025-08-24,SKU-10035,26,186.41,4846.66,2396.16,Regular,Wholesale
2025-08-24,SKU-10013,28,128.32,3592.96,1714.44,Regular,Wholesale
2025-08-24,SKU-10059,17,27.88,473.96,264.52,Promo,Retail
2025-08-24,SKU-10051,23,45.09,1037.07,327.98,Regular,Online
2025-08-24,SKU-10010,12,71.89,862.68,370.2,Regular,Online
2025-08-24,SKU-10038,15,49.68,745.2,565.65,Promo,Wholesale
2025-08-24,SKU-10048,9,159.09,1431.81,480.87,Regular,Online
2025-08-24,SKU-10053,11,61.57,677.27,415.03,Promo,Retail
2025-08-24,SKU-10028,31,31.17,966.27,375.41,Regular,Wholesale
2025-08-24,SKU-10001,14,7.64,106.96,41.3,Promo,Online
2025-08-24,SKU-10026,13,121.99,1585.87,852.54,Regular,Wholesale
2025-08-24,SKU-10023,6,14.03,84.18,47.04,Promo,Retail
2025-08-24,SKU-10050,30,157.32,4719.6,2548.5,Regular,Wholesale
2025-08-24,SKU-10024,17,79.8,1356.6,436.9,Regular,Wholesale
2025-08-24,SKU-10056,21,16.03,336.63,164.22,Promo,Online
2025-08-24,SKU-10018,22,136.72,3007.84,1219.68,Regular,Retail
2025-08-24,SKU-10004,13,140.77,1830.01,952.51,Promo,Online
2025-08-24,SKU-10032,30,78.17,2345.1,1019.4,Regular,Retail
2025-08-24,SKU-10003,12,115.92,1391.04,684.72,Promo,Online
2025-08-24,SKU-10006,21,52.68,1106.28,435.12,Regular,Wholesale
2025-08-24,SKU-10060,34,175.39,5963.26,2243.66,Promo,Online
2025-08-24,SKU-10045,15,155.97,2339.55,1373.55,Regular,Retail
2025-08-24,SKU-10027,12,192.69,2312.28,756.36,Regular,Retail
2025-08-24,SKU-10009,17,122.18,2077.06,934.66,Promo,Online
2025-08-24,SKU-10058,18,168.84,3039.12,1350.36,Regular,Retail
2025-08-24,SKU-10054,17,144.23,2451.91,939.59,Regular,Wholesale
2025-08-24,SKU-10043,7,47.59,333.13,170.24,Regular,Retail
2025-08-24,SKU-10034,19,118.55,2252.45,1482.19,Promo,Online
2025-08-24,SKU-10008,16,50.98,815.68,370.72,Regular,Retail
2025-08-24,SKU-10036,14,73.97,1035.58,756.42,Promo,Retail
2025-08-24,SKU-10020,16,34.39,550.24,288.64,Promo,Wholesale
2025-08-24,SKU-10057,23,218.03,5014.69,2974.36,Regular,Retail
2025-08-24,SKU-10039,15,156.82,2352.3,1752.15,Promo,Retail
2025-08-24,SKU-10046,21,103.49,2173.29,1148.28,Regular,Wholesale
2025-08-24,SKU-10021,20,145.71,2914.2,1102.0,Regular,Retail
2025-08-24,SKU-10019,26,159.1,4136.6,1922.7,Regular,Retail
2025-08-24,SKU-10015,12,175.51,2106.12,717.36,Regular,Wholesale
2025-08-24,SKU-10044,16,178.29,2852.64,1730.56,Regular,Retail
2025-08-24,SKU-10029,8,183.56,1468.48,899.36,Regular,Wholesale
2025-08-24,SKU-10002,19,144.24,2740.56,1495.87,Regular,Retail
2025-08-24,SKU-10040,19,139.5,2650.5,1836.73,Promo,Online
2025-08-25,SKU-10007,25,165.65,4141.25,2264.5,Promo,Wholesale
2025-08-25,SKU-10042,17,191.69,3258.73,1587.12,Promo,Retail
2025-08-25,SKU-10051,15,45.46,681.9,213.9,Regular,Retail
2025-08-25,SKU-10023,20,15.9,318.0,156.8,Regular,Online
2025-08-25,SKU-10038,18,58.68,1056.24,678.78,Regular,Wholesale
2025-08-25,SKU-10059,8,35.93,287.44,124.48,Regular,Wholesale
2025-08-25,SKU-10001,10,9.35,93.5,29.5,Regular,Retail
2025-08-25,SKU-10018,18,116.79,2102.22,997.92,Promo,Online
2025-08-25,SKU-10015,3,175.1,525.3,179.34,Regular,Online
2025-08-25,SKU-10054,21,151.01,3171.21,1160.67,Regular,Online
2025-08-25,SKU-10045,11,140.8,1548.8,1007.27,Promo,Online
2025-08-25,SKU-10034,23,136.19,3132.37,1794.23,Regular,Online
2025-08-25,SKU-10029,24,189.26,4542.24,2698.08,Regular,Wholesale
2025-08-25,SKU-10013,14,138.44,1938.16,857.22,Regular,Wholesale
2025-08-25,SKU-10057,10,220.58,2205.8,1293.2,Regular,Wholesale
2025-08-25,SKU-10031,26,131.47,3418.22,1623.18,Regular,Retail
2025-08-25,SKU-10025,31,49.34,1529.54,566.99,Regular,Retail
2025-08-25,SKU-10048,25,158.03,3950.75,1335.75,Regular,Retail
2025-08-25,SKU-10022,11,62.62,688.82,302.5,Regular,Wholesale
2025-08-25,SKU-10019,19,172.51,3277.69,1405.05,Regular,Retail
2025-08-25,SKU-10020,12,43.89,526.68,216.48,Regular,Online
2025-08-25,SKU-10040,12,160.03,1920.36,1160.04,Regular,Wholesale
2025-08-25,SKU-10024,11,76.9,845.9,282.7,Regular,Wholesale
2025-08-25,SKU-10058,5,159.36,796.8,375.1,Regular,Wholesale
2025-08-25,SKU-10003,19,135.11,2567.09,1084.14,Regular,Wholesale
2025-08-25,SKU-10052,15,142.18,2132.7,867.6,Promo,Retail
2025-08-25,SKU-10006,21,51.58,1083.18,435.12,Regular,Online
2025-08-25,SKU-10008,13,50.02,650.26,301.21,Regular,Online
2025-08-25,SKU-10027,12,188.37,2260.44,756.36,Regular,Online
2025-08-25,SKU-10060,28,186.57,5223.96,1847.72,Regular,Online
2025-08-25,SKU-10002,14,136.44,1910.16,1102.22,Regular,Wholesale
2025-08-25,SKU-10035,33,164.58,5431.14,3041.28,Promo,Online
2025-08-25,SKU-10012,22,79.93,1758.46,616.44,Regular,Retail
2025-08-25,SKU-10032,29,76.84,2228.36,985.42,Regular,Wholesale
2025-08-25,SKU-10009,14,119.67,1675.38,769.72,Promo,Retail
2025-08-25,SKU-10004,11,161.62,1777.82,805.97,Regular,Wholesale
2025-08-25,SKU-10044,16,175.48,2807.68,1730.56,Regular,Online
2025-08-25,SKU-10030,14,27.54,385.56,175.28,Regular,Wholesale
2025-08-25,SKU-10050,16,154.36,2469.76,1359.2,Regular,Online
2025-08-25,SKU-10016,14,174.92,2448.88,1239.28,Regular,Online
2025-08-25,SKU-10056,23,19.12,439.76,179.86,Regular,Online
2025-08-25,SKU-10021,4,134.44,537.76,220.4,Regular,Wholesale
2025-08-25,SKU-10041,11,181.05,1991.55,993.41,Regular,Wholesale
2025-08-25,SKU-10047,16,141.94,2271.04,932.64,Regular,Online
2025-08-25,SKU-10005,4,15.18,60.72,26.04,Regular,Online
2025-08-26,SKU-10014,24,155.42,3730.08,2046.24,Regular,Retail
2025-08-26,SKU-10056,10,17.58,175.8,78.2,Regular,Online
2025-08-26,SKU-10013,21,126.02,2646.42,1285.83,Regular,Retail
2025-08-26,SKU-10037,12,187.71,2252.52,1101.6,Regular,Wholesale
2025-08-26,SKU-10042,32,225.72,7223.04,2987.52,Regular,Wholesale
2025-08-26,SKU-10001,5,9.05,45.25,14.75,Regular,Online
2025-08-26,SKU-10043,20,39.91,798.2,486.4,Promo,Online
2025-08-26,SKU-10016,19,168.5,3201.5,1681.88,Regular,Retail
2025-08-26,SKU-10003,18,124.83,2246.94,1027.08,Regular,Wholesale
2025-08-26,SKU-10051,20,44.87,897.4,285.2,Regular,Retail
2025-08-26,SKU-10036,31,93.24,2890.44,1674.93,Regular,Retail
2025-08-26,SKU-10055,16,158.31,2532.96,1191.84,Regular,Online
2025-08-26,SKU-10007,13,216.71,2817.23,1177.54,Regular,Wholesale
2025-08-26,SKU-10035,27,158.08,4268.16,2488.32,Promo,Retail
2025-08-26,SKU-10031,30,114.23,3426.9,1872.9,Promo,Wholesale
2025-08-26,SKU-10034,17,129.74,2205.58,1326.17,Regular,Online
2025-08-26,SKU-10011,16,218.85,3501.6,1453.6,Regular,Online
2025-08-26,SKU-10010,13,72.87,947.31,401.05,Regular,Wholesale
2025-08-26,SKU-10029,14,153.88,2154.32,1573.88,Promo,Wholesale
2025-08-26,SKU-10024,19,69.41,1318.79,488.3,Promo,Wholesale
2025-08-26,SKU-10008,16,51.07,817.12,370.72,Regular,Wholesale
2025-08-26,SKU-10040,14,153.01,2142.14,1353.38,Promo,Wholesale
2025-08-26,SKU-10032,19,63.02,1197.38,645.62,Promo,Online
2025-08-26,SKU-10049,15,230.27,3454.05,1419.15,Regular,Retail
2025-08-26,SKU-10023,16,14.6,233.6,125.44,Promo,Wholesale
2025-08-26,SKU-10046,7,97.72,684.04,382.76,Regular,Online
2025-08-26,SKU-10058,29,129.36,3751.44,2175.58,Promo,Wholesale
2025-08-26,SKU-10052,15,160.73,2410.95,867.6,Regular,Retail
2025-08-26,SKU-10050,21,138.78,2914.38,1783.95,Promo,Wholesale
2025-08-26,SKU-10005,5,15.55,77.75,32.55,Regular,Retail
2025-08-26,SKU-10060,19,200.94,3817.86,1253.81,Regular,Online
2025-08-26,SKU-10006,18,50.73,913.14,372.96,Regular,Wholesale
2025-08-26,SKU-10057,14,177.15,2480.1,1810.48,Promo,Online
2025-08-26,SKU-10012,12,78.86,946.32,336.24,Regular,Online
2025-08-26,SKU-10030,14,26.74,374.36,175.28,Regular,Wholesale
2025-08-26,SKU-10039,20,169.0,3380.0,2336.2,Promo,Online
2025-08-26,SKU-10044,23,146.68,3373.64,2487.68,Promo,Online
2025-08-26,SKU-10054,18,153.54,2763.72,994.86,Regular,Retail
2025-08-26,SKU-10020,22,43.08,947.76,396.88,Regular,Wholesale
2025-08-26,SKU-10047,14,126.87,1776.18,816.06,Promo,Online
2025-08-26,SKU-10027,4,194.99,779.96,252.12,Regular,Online
2025-08-26,SKU-10026,19,115.7,2198.3,1246.02,Regular,Retail
2025-08-26,SKU-10033,23,144.58,3325.34,1681.76,Regular,Online
2025-08-26,SKU-10038,17,61.76,1049.92,641.07,Regular,Retail
2025-08-26,SKU-10022,10,54.3,543.0,275.0,Promo,Wholesale
2025-08-27,SKU-10017,24,218.83,5251.92,2053.44,Regular,Online
2025-08-27,SKU-10053,20,58.09,1161.8,754.6,Promo,Wholesale
2025-08-27,SKU-10031,26,123.05,3199.3,1623.18,Regular,Online
2025-08-27,SKU-10048,5,155.76,778.8,267.15,Regular,Retail
2025-08-27,SKU-10029,23,193.29,4445.67,2585.66,Regular,Online
2025-08-27,SKU-10008,28,39.49,1105.72,648.76,Promo,Online
2025-08-27,SKU-10005,13,15.47,201.11,84.63,Regular,Wholesale
2025-08-27,SKU-10058,24,135.85,3260.4,1800.48,Promo,Wholesale
2025-08-27,SKU-10057,13,225.79,2935.27,1681.16,Regular,Online
2025-08-27,SKU-10002,6,140.82,844.92,472.38,Regular,Retail
2025-08-27,SKU-10038,23,60.07,1381.61,867.33,Regular,Wholesale
2025-08-27,SKU-10027,25,184.89,4622.25,1575.75,Regular,Online
2025-08-27,SKU-10045,12,155.53,1866.36,1098.84,Regular,Wholesale
2025-08-27,SKU-10055,4,152.0,608.0,297.96,Regular,Retail
2025-08-27,SKU-10011,18,173.73,3127.14,1635.3,Promo,Wholesale
2025-08-27,SKU-10044,13,163.45,2124.85,1406.08,Promo,Online
2025-08-27,SKU-10018,17,133.08,2262.36,942.48,Regular,Wholesale
2025-08-27,SKU-10052,21,159.88,3357.48,1214.64,Regular,Online
2025-08-27,SKU-10004,22,155.64,3424.08,1611.94,Regular,Retail
2025-08-27,SKU-10003,31,132.79,4116.49,1768.86,Regular,Online
2025-08-27,SKU-10056,30,16.16,484.8,234.6,Promo,Wholesale
2025-08-27,SKU-10039,31,190.29,5898.99,3621.11,Regular,Online
2025-08-27,SKU-10016,21,182.64,3835.44,1858.92,Regular,Retail
2025-08-27,SKU-10040,29,131.09,3801.61,2803.43,Promo,Wholesale
2025-08-27,SKU-10022,11,62.93,692.23,302.5,Regular,Retail
2025-08-27,SKU-10020,16,42.85,685.6,288.64,Regular,Wholesale
2025-08-27,SKU-10037,13,183.42,2384.46,1193.4,Regular,Wholesale
2025-08-27,SKU-10014,18,120.8,2174.4,1534.68,Promo,Retail
2025-08-27,SKU-10010,9,59.92,539.28,277.65,Promo,Wholesale
2025-08-27,SKU-10001,18,8.74,157.32,53.1,Regular,Retail
2025-08-27,SKU-10023,1,17.06,17.06,7.84,Regular,Online
2025-08-27,SKU-10028,19,31.28,594.32,230.09,Regular,Online
2025-08-27,SKU-10012,13,69.88,908.44,364.26,Promo,Online
2025-08-27,SKU-10060,14,191.11,2675.54,923.86,Regular,Online
2025-08-27,SKU-10032,22,74.81,1645.82,747.56,Regular,Retail
2025-08-27,SKU-10051,30,43.45,1303.5,427.8,Regular,Retail
2025-08-27,SKU-10054,27,133.14,3594.78,1492.29,Promo,Retail
2025-08-27,SKU-10007,13,211.13,2744.69,1177.54,Regular,Online
2025-08-27,SKU-10009,18,136.92,2464.56,989.64,Regular,Wholesale
2025-08-27,SKU-10006,10,53.43,534.3,207.2,Regular,Online
2025-08-27,SKU-10026,5,121.54,607.7,327.9,Regular,Retail
2025-08-27,SKU-10015,26,172.26,4478.76,1554.28,Regular,Wholesale
2025-08-27,SKU-10059,11,33.34,366.74,171.16,Regular,Wholesale
2025-08-28,SKU-10047,23,142.3,3272.9,1340.67,Regular,Online
2025-08-28,SKU-10015,17,143.3,2436.1,1016.26,Promo,Online
2025-08-28,SKU-10002,12,141.75,1701.0,944.76,Regular,Online
2025-08-28,SKU-10038,17,48.66,827.22,641.07,Promo,Wholesale
2025-08-28,SKU-10024,25,78.55,1963.75,642.5,Regular,Wholesale
2025-08-28,SKU-10059,8,35.82,286.56,124.48,Regular,Retail
2025-08-28,SKU-10001,29,9.24,267.96,85.55,Regular,Online
2025-08-28,SKU-10037,21,198.16,4161.36,1927.8,Regular,Online
2025-08-28,SKU-10007,28,206.3,5776.4,2536.24,Regular,Retail
2025-08-28,SKU-10006,20,51.1,1022.0,414.4,Regular,Wholesale
2025-08-28,SKU-10045,22,150.23,3305.06,2014.54,Regular,Retail
2025-08-28,SKU-10008,35,43.51,1522.85,810.95,Promo,Wholesale
2025-08-28,SKU-10040,16,174.83,2797.28,1546.72,Regular,Wholesale
2025-08-28,SKU-10022,23,64.62,1486.26,632.5,Regular,Retail
2025-08-28,SKU-10021,25,145.22,3630.5,1377.5,Regular,Wholesale
2025-08-28,SKU-10009,3,144.55,433.65,164.94,Regular,Online
2025-08-28,SKU-10039,15,191.7,2875.5,1752.15,Regular,Wholesale
2025-08-28,SKU-10032,13,72.32,940.16,441.74,Regular,Wholesale
2025-08-28,SKU-10048,6,157.22,943.32,320.58,Regular,Retail
2025-08-28,SKU-10023,40,13.21,528.4,313.6,Promo,Retail
2025-08-28,SKU-10057,23,229.56,5279.88,2974.36,Regular,Wholesale
2025-08-28,SKU-10029,8,199.75,1598.0,899.36,Regular,Online
2025-08-28,SKU-10050,34,159.86,5435.24,2888.3,Regular,Wholesale
2025-08-28,SKU-10056,3,18.63,55.89,23.46,Regular,Online
2025-08-28,SKU-10031,24,107.8,2587.2,1498.32,Promo,Retail
2025-08-28,SKU-10049,24,223.63,5367.12,2270.64,Regular,Wholesale
2025-08-28,SKU-10035,25,192.84,4821.0,2304.0,Regular,Retail
2025-08-28,SKU-10033,28,135.13,3783.64,2047.36,Regular,Wholesale
2025-08-28,SKU-10042,12,204.67,2456.04,1120.32,Regular,Online
2025-08-28,SKU-10011,34,181.6,6174.4,3088.9,Promo,Retail
2025-08-28,SKU-10014,29,136.68,3963.72,2472.54,Promo,Retail
2025-08-28,SKU-10010,15,72.0,1080.0,462.75,Regular,Online
2025-08-28,SKU-10051,17,44.32,753.44,242.42,Regular,Wholesale
2025-08-28,SKU-10060,24,173.74,4169.76,1583.76,Promo,Online
2025-08-28,SKU-10052,17,169.06,2874.02,983.28,Regular,Wholesale
2025-08-28,SKU-10017,21,222.51,4672.71,1796.76,Regular,Retail
2025-08-28,SKU-10026,14,118.33,1656.62,918.12,Regular,Retail
2025-08-28,SKU-10027,25,189.45,4736.25,1575.75,Regular,Online
2025-08-28,SKU-10016,11,168.47,1853.17,973.72,Regular,Retail
2025-08-28,SKU-10018,14,124.51,1743.14,776.16,Promo,Online
2025-08-28,SKU-10044,26,150.35,3909.1,2812.16,Promo,Retail
2025-08-28,SKU-10054,10,143.58,1435.8,552.7,Regular,Retail
2025-08-28,SKU-10019,18,174.97,3149.46,1331.1,Regular,Retail
2025-08-28,SKU-10012,19,77.75,1477.25,532.38,Regular,Retail
2025-08-28,SKU-10004,12,161.12,1933.44,879.24,Regular,Wholesale
2025-08-29,SKU-10027,16,192.23,3075.68,1008.48,Regular,Wholesale
2025-08-29,SKU-10006,34,52.81,1795.54,704.48,Regular,Retail
2025-08-29,SKU-10058,13,163.01,2119.13,975.26,Regular,Wholesale
2025-08-29,SKU-10049,12,226.67,2720.04,1135.32,Regular,Online
2025-08-29,SKU-10026,15,106.74,1601.1,983.7,Promo,Wholesale
2025-08-29,SKU-10047,16,147.33,2357.28,932.64,Regular,Online
2025-08-29,SKU-10053,8,70.39,563.12,301.84,Regular,Retail
2025-08-29,SKU-10019,23,161.44,3713.12,1700.85,Regular,Wholesale
2025-08-29,SKU-10016,27,171.84,4639.68,2390.04,Regular,Retail
2025-08-29,SKU-10004,20,162.7,3254.0,1465.4,Regular,Online
2025-08-29,SKU-10045,10,159.18,1591.8,915.7,Regular,Online
2025-08-29,SKU-10010,36,69.99,2519.64,1110.6,Regular,Wholesale
2025-08-29,SKU-10024,29,77.64,2251.56,745.3,Regular,Wholesale
2025-08-29,SKU-10037,20,199.89,3997.8,1836.0,Regular,Online
2025-08-29,SKU-10034,17,130.16,2212.72,1326.17,Regular,Wholesale
2025-08-29,SKU-10002,25,142.37,3559.25,1968.25,Regular,Online
2025-08-29,SKU-10033,18,138.22,2487.96,1316.16,Regular,Wholesale
2025-08-29,SKU-10007,37,197.95,7324.15,3351.46,Regular,Wholesale
2025-08-29,SKU-10025,14,49.29,690.06,256.06,Regular,Wholesale
2025-08-29,SKU-10035,24,181.06,4345.44,2211.84,Regular,Online
2025-08-29,SKU-10051,22,45.67,1004.74,313.72,Regular,Retail
2025-08-29,SKU-10020,4,41.19,164.76,72.16,Regular,Online
2025-08-29,SKU-10036,18,74.54,1341.72,972.54,Promo,Wholesale
2025-08-29,SKU-10028,23,32.65,750.95,278.53,Regular,Retail
2025-08-29,SKU-10040,5,159.78,798.9,483.35,Regular,Retail
2025-08-29,SKU-10046,10,105.25,1052.5,546.8,Regular,Online
2025-08-29,SKU-10022,12,66.51,798.12,330.0,Regular,Retail
2025-08-29,SKU-10030,24,22.07,529.68,300.48,Promo,Wholesale
2025-08-29,SKU-10054,14,127.49,1784.86,773.78,Promo,Wholesale
2025-08-29,SKU-10011,13,225.91,2936.83,1181.05,Regular,Wholesale
2025-08-29,SKU-10017,36,170.05,6121.8,3080.16,Promo,Retail
2025-08-29,SKU-10029,8,149.36,1194.88,899.36,Promo,Online
2025-08-29,SKU-10031,12,129.69,1556.28,749.16,Regular,Online
2025-08-29,SKU-10057,25,211.2,5280.0,3233.0,Regular,Wholesale
2025-08-29,SKU-10023,12,16.3,195.6,94.08,Regular,Wholesale
2025-08-29,SKU-10055,5,144.78,723.9,372.45,Regular,Online
2025-08-29,SKU-10009,26,116.81,3037.06,1429.48,Promo,Retail
2025-08-29,SKU-10014,9,147.77,1329.93,767.34,Regular,Retail
2025-08-29,SKU-10042,18,206.35,3714.3,1680.48,Regular,Retail
2025-08-29,SKU-10060,23,186.83,4297.09,1517.77,Regular,Online
2025-08-29,SKU-10008,10,47.89,478.9,231.7,Regular,Wholesale
2025-08-29,SKU-10050,12,160.34,1924.08,1019.4,Regular,Online
2025-08-29,SKU-10001,29,7.15,207.35,85.55,Promo,Retail
2025-08-29,SKU-10043,13,46.1,599.3,316.16,Regular,Retail
2025-08-29,SKU-10005,19,16.1,305.9,123.69,Regular,Wholesale
2025-08-30,SKU-10007,18,200.09,3601.62,1630.44,Regular,Wholesale
2025-08-30,SKU-10011,26,210.18,5464.68,2362.1,Regular,Retail
2025-08-30,SKU-10018,24,142.88,3429.12,1330.56,Regular,Online
2025-08-30,SKU-10029,26,172.72,4490.72,2922.92,Promo,Wholesale
2025-08-30,SKU-10021,33,143.85,4747.05,1818.3,Regular,Retail
2025-08-30,SKU-10010,15,73.09,1096.35,462.75,Regular,Online
2025-08-30,SKU-10026,15,116.1,1741.5,983.7,Regular,Online
2025-08-30,SKU-10052,13,171.0,2223.0,751.92,Regular,Wholesale
2025-08-30,SKU-10006,18,52.51,945.18,372.96,Regular,Retail
2025-08-30,SKU-10023,27,17.0,459.0,211.68,Regular,Online
2025-08-30,SKU-10051,23,42.55,978.65,327.98,Regular,Retail
2025-08-30,SKU-10001,9,9.46,85.14,26.55,Regular,Retail
2025-08-30,SKU-10005,31,12.24,379.44,201.81,Promo,Wholesale
2025-08-30,SKU-10054,14,147.4,2063.6,773.78,Regular,Wholesale
2025-08-30,SKU-10028,20,32.56,651.2,242.2,Regular,Wholesale
2025-08-30,SKU-10042,14,206.89,2896.46,1307.04,Regular,Wholesale
2025-08-30,SKU-10049,19,233.76,4441.44,1797.59,Regular,Wholesale
2025-08-30,SKU-10039,18,176.54,3177.72,2102.58,Promo,Retail
2025-08-30,SKU-10058,18,158.8,2858.4,1350.36,Regular,Online
2025-08-30,SKU-10057,18,182.86,3291.48,2327.76,Promo,Wholesale
2025-08-30,SKU-10041,19,161.28,3064.32,1715.89,Promo,Retail
2025-08-30,SKU-10046,23,97.95,2252.85,1257.64,Regular,Retail
2025-08-30,SKU-10016,16,182.68,2922.88,1416.32,Regular,Wholesale
2025-08-30,SKU-10025,18,53.25,958.5,329.22,Regular,Retail
2025-08-30,SKU-10035,17,193.89,3296.13,1566.72,Regular,Retail
2025-08-30,SKU-10043,10,47.48,474.8,243.2,Regular,Retail
2025-08-30,SKU-10034,30,138.63,4158.9,2340.3,Regular,Retail
2025-08-30,SKU-10030,9,27.09,243.81,112.68,Regular,Online
2025-08-30,SKU-10014,3,152.8,458.4,255.78,Regular,Wholesale
2025-08-30,SKU-10044,22,156.79,3449.38,2379.52,Promo,Wholesale
2025-08-30,SKU-10008,26,48.63,1264.38,602.42,Regular,Retail
2025-08-30,SKU-10032,17,79.41,1349.97,577.66,Regular,Retail
2025-08-30,SKU-10050,1,159.84,159.84,84.95,Regular,Wholesale
2025-08-30,SKU-10037,26,190.4,4950.4,2386.8,Regular,Online
2025-08-30,SKU-10019,7,136.13,952.91,517.65,Promo,Wholesale
2025-08-30,SKU-10004,10,159.23,1592.3,732.7,Regular,Wholesale
2025-08-30,SKU-10020,5,40.68,203.4,90.2,Regular,Online
2025-08-30,SKU-10012,16,81.6,1305.6,448.32,Regular,Retail
2025-08-30,SKU-10060,17,199.22,3386.74,1121.83,Regular,Retail
2025-08-30,SKU-10009,14,149.52,2093.28,769.72,Regular,Retail
2025-08-30,SKU-10031,13,127.34,1655.42,811.59,Regular,Retail
2025-08-30,SKU-10059,28,36.39,1018.92,435.68,Regular,Wholesale
2025-08-30,SKU-10003,14,132.62,1856.68,798.84,Regular,Retail
2025-08-30,SKU-10013,20,105.71,2114.2,1224.6,Promo,Online
2025-08-31,SKU-10044,26,192.28,4999.28,2812.16,Regular,Retail
2025-08-31,SKU-10047,10,120.86,1208.6,582.9,Promo,Wholesale
2025-08-31,SKU-10012,15,82.57,1238.55,420.3,Regular,Wholesale
2025-08-31,SKU-10059,19,31.0,589.0,295.64,Promo,Retail
2025-08-31,SKU-10051,26,43.27,1125.02,370.76,Regular,Retail
2025-08-31,SKU-10003,14,128.47,1798.58,798.84,Regular,Retail
2025-08-31,SKU-10015,18,172.41,3103.38,1076.04,Regular,Retail
2025-08-31,SKU-10011,27,227.16,6133.32,2452.95,Regular,Wholesale
2025-08-31,SKU-10034,10,137.6,1376.0,780.1,Regular,Online
2025-08-31,SKU-10058,11,146.58,1612.38,825.22,Promo,Retail
2025-08-31,SKU-10020,14,36.77,514.78,252.56,Promo,Retail
2025-08-31,SKU-10021,14,132.85,1859.9,771.4,Regular,Retail
2025-08-31,SKU-10055,28,143.41,4015.48,2085.72,Regular,Wholesale
2025-08-31,SKU-10018,33,142.17,4691.61,1829.52,Regular,Online
2025-08-31,SKU-10043,11,45.7,502.7,267.52,Regular,Online
2025-08-31,SKU-10032,13,77.52,1007.76,441.74,Regular,Online
2025-08-31,SKU-10005,15,14.78,221.7,97.65,Regular,Online
2025-08-31,SKU-10016,11,168.57,1854.27,973.72,Regular,Wholesale
2025-08-31,SKU-10049,20,232.31,4646.2,1892.2,Regular,Retail
2025-08-31,SKU-10056,11,19.05,209.55,86.02,Regular,Wholesale
2025-08-31,SKU-10004,8,163.75,1310.0,586.16,Regular,Retail
2025-08-31,SKU-10008,22,49.69,1093.18,509.74,Regular,Online
2025-08-31,SKU-10046,8,101.07,808.56,437.44,Regular,Retail
2025-08-31,SKU-10027,28,163.48,4577.44,1764.84,Promo,Wholesale
2025-08-31,SKU-10017,10,205.38,2053.8,855.6,Regular,Online
2025-08-31,SKU-10010,5,70.73,353.65,154.25,Regular,Online
2025-08-31,SKU-10048,18,162.7,2928.6,961.74,Regular,Online
2025-08-31,SKU-10037,21,162.28,3407.88,1927.8,Promo,Online
2025-08-31,SKU-10053,31,72.52,2248.12,1169.63,Regular,Retail
2025-08-31,SKU-10002,17,147.05,2499.85,1338.41,Regular,Retail
2025-08-31,SKU-10057,8,214.1,1712.8,1034.56,Regular,Wholesale
2025-08-31,SKU-10050,26,147.56,3836.56,2208.7,Regular,Online
