order_id,product_id,quantity,unit_price,line_revenue
200408,P0010,2,68.1,136.2
200408,P0034,1,40.29,40.29
200409,P0002,2,38.27,76.54
200409,P0015,2,51.68,103.36
200410,P0017,2,8.66,17.32
200410,P0023,2,73.06,146.12
200410,P0037,2,28.63,57.26
200411,P0017,2,8.72,17.44
200411,P0039,1,68.69,68.69
200411,P0032,2,58.75,117.5
200412,P0006,1,48.04,48.04
200412,P0023,1,65.16,65.16
200413,P0008,2,54.28,108.56
200413,P0009,2,60.02,120.04
200414,P0018,2,49.57,99.14
200414,P0021,2,27.0,54.0
200414,P0023,2,70.25,140.5
200415,P0003,2,47.76,95.52
200416,P0019,2,56.68,113.36
200417,P0034,1,45.4,45.4
200417,P0009,2,66.06,132.12
200418,P0031,2,22.67,45.34
200419,P0033,1,18.42,18.42
200419,P0039,1,74.98,74.98
200419,P0014,1,66.49,66.49
200420,P0010,2,63.35,126.7
200420,P0038,1,56.41,56.41
200420,P0037,1,32.9,32.9
200421,P0036,2,27.51,55.02
200421,P0032,2,63.34,126.68
200422,P0034,2,43.9,87.8
200422,P0020,2,45.46,90.92
200422,P0025,1,39.15,39.15
200423,P0010,1,66.74,66.74
200423,P0023,1,65.41,65.41
200423,P0004,1,25.16,25.16
200424,P0032,1,52.75,52.75
200424,P0002,2,46.74,93.48
200424,P0022,1,56.65,56.65
200425,P0021,2,30.23,60.46
200425,P0007,2,25.74,51.48
200426,P0008,1,45.48,45.48
200427,P0008,1,52.26,52.26
200428,P0008,2,50.53,101.06
200428,P0039,1,75.42,75.42
200429,P0030,1,71.43,71.43
200430,P0038,1,51.61,51.61
200430,P0003,1,48.71,48.71
200431,P0039,2,66.5,133.0
200431,P0006,1,47.73,47.73
200431,P0005,1,47.8,47.8
200432,P0026,2,12.09,24.18
200432,P0019,1,46.45,46.45
200433,P0012,2,43.72,87.44
200434,P0008,2,49.43,98.86
200434,P0021,1,27.69,27.69
200435,P0029,1,52.99,52.99
200436,P0040,1,73.49,73.49
200436,P0005,2,44.32,88.64
200437,P0036,2,25.19,50.38
200437,P0030,1,72.32,72.32
200437,P0010,1,69.55,69.55
200438,P0014,2,75.63,151.26
200439,P0016,2,9.99,19.98
200439,P0008,1,50.56,50.56
200439,P0021,1,28.16,28.16
200440,P0004,1,23.85,23.85
200441,P0037,2,30.33,60.66
200441,P0006,2,40.78,81.56
200442,P0029,1,55.54,55.54
200442,P0011,1,79.76,79.76
200443,P0019,1,51.0,51.0
200444,P0030,1,70.37,70.37
200444,P0031,1,23.15,23.15
200445,P0036,2,25.34,50.68
200445,P0037,1,31.17,31.17
200445,P0012,2,41.72,83.44
200446,P0022,2,57.84,115.68
200446,P0019,1,52.76,52.76
200447,P0015,1,52.3,52.3
200447,P0032,1,63.96,63.96
200447,P0027,2,29.18,58.36
200448,P0023,1,69.76,69.76
200448,P0029,2,57.85,115.7
200449,P0011,2,80.42,160.84
200449,P0015,2,60.49,120.98
200449,P0026,2,13.43,26.86
200450,P0025,1,35.81,35.81
200451,P0005,2,43.01,86.02
200451,P0007,1,26.3,26.3
200452,P0024,2,51.41,102.82
200452,P0028,1,18.55,18.55
200453,P0035,1,57.54,57.54
200453,P0003,1,54.46,54.46
200453,P0014,1,76.88,76.88
200454,P0021,2,28.82,57.64
200455,P0036,2,23.96,47.92
200456,P0001,1,35.33,35.33
200457,P0008,1,50.59,50.59
200457,P0018,2,44.82,89.64
200458,P0019,1,49.29,49.29
200459,P0038,1,56.24,56.24
200459,P0034,2,38.85,77.7
200459,P0015,1,59.92,59.92
200460,P0035,2,49.25,98.5
200460,P0022,2,55.44,110.88
200461,P0025,1,36.48,36.48
200461,P0032,1,61.56,61.56
200462,P0007,1,23.3,23.3
200463,P0028,2,17.79,35.58
200463,P0035,2,50.85,101.7
200464,P0004,1,23.22,23.22
200464,P0003,1,51.44,51.44
200465,P0023,2,68.5,137.0
200465,P0005,2,46.66,93.32
200466,P0017,2,9.01,18.02
200467,P0009,2,58.75,117.5
200467,P0005,2,43.59,87.18
200467,P0034,2,40.55,81.1
200468,P0020,1,53.76,53.76
200468,P0034,2,40.87,81.74
200468,P0013,2,50.53,101.06
200469,P0024,2,50.17,100.34
200470,P0036,1,25.12,25.12
200471,P0034,1,41.94,41.94
200472,P0009,2,66.3,132.6
200473,P0032,1,55.3,55.3
200473,P0015,1,59.53,59.53
200473,P0014,1,77.38,77.38
200474,P0014,1,74.56,74.56
200475,P0005,1,46.88,46.88
200476,P0023,2,71.75,143.5
200476,P0001,1,29.64,29.64
200476,P0006,1,48.01,48.01
200477,P0027,2,33.39,66.78
200478,P0021,2,28.59,57.18
200479,P0018,2,48.87,97.74
200479,P0026,1,12.49,12.49
200480,P0016,1,10.47,10.47
200481,P0012,2,46.41,92.82
200481,P0025,1,34.2,34.2
200481,P0013,1,52.7,52.7
200482,P0038,2,50.57,101.14
200482,P0018,1,44.61,44.61
200482,P0038,1,48.73,48.73
200483,P0009,2,65.87,131.74
200483,P0008,1,47.15,47.15
200483,P0012,2,42.0,84.0
200484,P0026,1,13.85,13.85
200485,P0002,1,40.9,40.9
200485,P0016,2,10.01,20.02
200485,P0021,2,26.4,52.8
200486,P0009,2,54.82,109.64
200487,P0005,2,39.83,79.66
200487,P0031,1,21.96,21.96
200488,P0011,1,81.28,81.28
200489,P0025,2,35.45,70.9
200490,P0024,2,50.92,101.84
200490,P0001,1,35.22,35.22
200490,P0004,2,23.12,46.24
200491,P0018,2,50.07,100.14
200491,P0028,1,18.42,18.42
200492,P0030,1,77.47,77.47
200492,P0012,1,46.2,46.2
200493,P0014,1,78.28,78.28
200493,P0022,1,61.81,61.81
200493,P0026,1,13.72,13.72
200494,P0040,2,79.5,159.0
200494,P0019,2,53.4,106.8
200495,P0038,1,50.12,50.12
200495,P0011,2,67.97,135.94
200496,P0032,2,54.27,108.54
200496,P0038,1,58.51,58.51
200497,P0008,1,54.51,54.51
200498,P0001,2,29.17,58.34
200498,P0019,2,56.36,112.72
200498,P0005,1,45.79,45.79
200499,P0015,1,59.69,59.69
200499,P0019,2,51.36,102.72
200499,P0004,2,23.07,46.14
200500,P0032,2,59.37,118.74
200500,P0015,1,55.2,55.2
200501,P0019,1,52.99,52.99
200502,P0014,1,68.78,68.78
200502,P0037,1,30.52,30.52
200503,P0040,1,67.61,67.61
200503,P0026,1,13.58,13.58
200504,P0006,2,47.98,95.96
200505,P0024,2,42.95,85.9
200506,P0013,1,48.27,48.27
200507,P0023,1,79.46,79.46
200507,P0021,1,26.28,26.28
200507,P0012,1,45.57,45.57
200508,P0009,1,55.71,55.71
200509,P0023,1,71.67,71.67
200509,P0017,2,10.09,20.18
200509,P0021,2,26.24,52.48
200510,P0023,1,71.37,71.37
200510,P0035,1,50.21,50.21
200511,P0035,2,57.14,114.28
200511,P0026,2,13.99,27.98
200511,P0030,1,67.24,67.24
200512,P0034,2,43.37,86.74
200512,P0038,1,57.44,57.44
200512,P0012,2,42.16,84.32
200513,P0039,2,70.49,140.98
200513,P0032,1,52.49,52.49
200513,P0005,1,41.97,41.97
200514,P0004,1,26.78,26.78
200514,P0025,2,35.9,71.8
200515,P0037,1,28.08,28.08
200516,P0014,2,77.8,155.6
200517,P0027,2,34.54,69.08
200517,P0031,1,25.11,25.11
200518,P0029,1,56.68,56.68
200518,P0014,2,74.84,149.68
200518,P0035,2,49.44,98.88
200519,P0018,2,45.99,91.98
200519,P0019,2,51.7,103.4
200519,P0004,1,27.0,27.0
200520,P0026,2,11.78,23.56
200520,P0022,1,57.63,57.63
200520,P0011,2,73.56,147.12
200521,P0023,1,73.52,73.52
200522,P0010,1,68.65,68.65
200522,P0032,1,63.97,63.97
200523,P0033,1,16.52,16.52
200523,P0024,1,45.35,45.35
200523,P0036,2,24.52,49.04
200524,P0017,2,10.52,21.04
200524,P0022,2,57.74,115.48
200524,P0013,2,49.19,98.38
200525,P0027,2,32.13,64.26
200526,P0038,2,48.52,97.04
200526,P0036,1,27.04,27.04
200526,P0020,2,44.34,88.68
200527,P0028,2,17.75,35.5
200527,P0021,2,27.59,55.18
200528,P0002,1,39.54,39.54
200529,P0035,2,55.6,111.2
200529,P0016,1,10.51,10.51
200530,P0015,2,53.73,107.46
200530,P0036,2,24.11,48.22
200530,P0014,2,76.0,152.0
200531,P0039,1,75.67,75.67
200532,P0035,1,51.05,51.05
200532,P0013,1,50.15,50.15
200533,P0014,2,70.73,141.46
200534,P0034,2,45.34,90.68
200534,P0017,2,9.86,19.72
200534,P0036,1,23.69,23.69
200535,P0030,2,72.03,144.06
200535,P0019,1,55.33,55.33
200536,P0022,1,55.79,55.79
200536,P0010,2,69.06,138.12
200537,P0005,2,40.36,80.72
200537,P0040,1,79.79,79.79
200537,P0020,2,47.9,95.8
200538,P0011,1,77.07,77.07
200538,P0015,2,56.7,113.4
200539,P0017,1,8.78,8.78
200539,P0021,2,29.5,59.0
200539,P0034,1,41.67,41.67
200540,P0002,1,39.86,39.86
200540,P0034,1,45.44,45.44
200540,P0003,1,48.65,48.65
200541,P0015,2,55.95,111.9
200541,P0037,1,29.61,29.61
200542,P0037,1,29.4,29.4
200542,P0017,2,9.07,18.14
200542,P0020,2,54.23,108.46
200543,P0020,2,50.63,101.26
200544,P0024,1,51.4,51.4
200544,P0011,2,73.12,146.24
200544,P0011,1,83.32,83.32
200545,P0035,1,48.49,48.49
200546,P0004,1,25.35,25.35
200546,P0013,1,49.41,49.41
200547,P0019,1,51.86,51.86
200547,P0031,1,22.49,22.49
200547,P0022,1,64.63,64.63
200548,P0030,1,67.6,67.6
200548,P0010,2,71.72,143.44
200549,P0036,2,26.28,52.56
200549,P0019,1,52.05,52.05
200550,P0031,2,25.11,50.22
200551,P0029,2,52.95,105.9
200551,P0029,1,51.49,51.49
200551,P0009,1,67.14,67.14
200552,P0015,2,51.63,103.26
200552,P0025,2,38.85,77.7
200553,P0004,2,23.69,47.38
200554,P0009,2,56.83,113.66
200554,P0002,1,38.39,38.39
200554,P0033,1,19.3,19.3
200555,P0033,2,17.93,35.86
200555,P0031,1,25.09,25.09
200555,P0025,2,38.86,77.72
200556,P0008,2,45.24,90.48
200556,P0005,2,40.85,81.7
200557,P0009,2,61.7,123.4
200558,P0002,1,38.85,38.85
200558,P0014,2,79.85,159.7
200558,P0033,1,17.1,17.1
200559,P0031,1,22.67,22.67
200559,P0020,1,53.73,53.73
200559,P0009,2,65.44,130.88
200560,P0027,1,30.65,30.65
200560,P0036,1,27.34,27.34
200561,P0004,1,25.63,25.63
200562,P0012,1,44.27,44.27
200563,P0007,1,26.39,26.39
200564,P0022,2,60.35,120.7
200564,P0013,1,49.79,49.79
200565,P0039,1,77.85,77.85
200566,P0016,2,10.32,20.64
200566,P0031,1,22.53,22.53
200567,P0022,2,64.39,128.78
200567,P0035,1,54.12,54.12
200567,P0040,1,81.63,81.63
200568,P0018,2,44.4,88.8
200568,P0037,2,29.11,58.22
200568,P0031,1,21.61,21.61
200569,P0008,2,54.91,109.82
200569,P0015,1,55.29,55.29
200570,P0025,2,39.8,79.6
200570,P0015,1,52.47,52.47
200570,P0010,2,60.01,120.02
200571,P0005,2,41.7,83.4
200571,P0034,1,44.61,44.61
200572,P0026,2,13.12,26.24
200572,P0027,1,32.96,32.96
200573,P0023,1,77.88,77.88
200573,P0040,1,70.85,70.85
200574,P0035,2,57.21,114.42
200574,P0031,1,24.7,24.7
200574,P0004,1,26.77,26.77
200575,P0021,1,27.05,27.05
200576,P0039,1,66.12,66.12
200576,P0003,1,54.87,54.87
200576,P0011,2,74.74,149.48
200577,P0011,2,78.23,156.46
200578,P0022,2,66.04,132.08
200578,P0011,2,75.92,151.84
200578,P0015,1,51.58,51.58
200579,P0028,1,21.53,21.53
200579,P0001,1,29.9,29.9
200579,P0008,1,49.85,49.85
200580,P0038,2,49.98,99.96
200580,P0021,2,29.66,59.32
200581,P0020,1,53.65,53.65
200582,P0024,1,50.14,50.14
200582,P0011,1,83.0,83.0
200583,P0021,2,28.82,57.64
200583,P0018,1,42.6,42.6
200583,P0025,2,40.09,80.18
200584,P0040,2,75.9,151.8
200584,P0031,1,22.04,22.04
200585,P0038,2,54.36,108.72
200586,P0039,2,69.05,138.1
200586,P0036,2,26.24,52.48
200587,P0003,1,49.54,49.54
200587,P0035,1,54.28,54.28
200588,P0039,2,68.58,137.16
200588,P0012,1,40.63,40.63
200588,P0029,2,50.53,101.06
200589,P0001,1,30.16,30.16
200589,P0040,2,74.6,149.2
200590,P0018,1,47.78,47.78
200590,P0018,2,49.97,99.94
200590,P0024,2,49.25,98.5
200591,P0009,2,61.63,123.26
200591,P0003,1,51.16,51.16
200591,P0020,2,48.12,96.24
200592,P0008,2,54.78,109.56
200592,P0037,2,30.71,61.42
200593,P0039,1,76.26,76.26
200593,P0035,2,49.91,99.82
200594,P0018,2,47.46,94.92
200594,P0025,1,39.03,39.03
200595,P0034,2,43.35,86.7
200595,P0001,2,30.16,60.32
200595,P0010,2,70.47,140.94
200596,P0040,1,80.76,80.76
200596,P0012,1,46.76,46.76
200596,P0008,2,48.95,97.9
200597,P0024,2,43.12,86.24
200597,P0009,2,58.65,117.3
200598,P0020,2,48.14,96.28
200598,P0012,2,44.85,89.7
200599,P0037,1,31.67,31.67
200600,P0037,2,27.6,55.2
200601,P0038,1,58.5,58.5
200601,P0030,1,66.86,66.86
200602,P0013,2,57.55,115.1
200602,P0029,2,56.53,113.06
200602,P0010,2,65.74,131.48
200603,P0010,1,61.99,61.99
200603,P0035,2,54.34,108.68
200604,P0036,1,22.91,22.91
200604,P0035,1,50.51,50.51
200605,P0027,1,31.02,31.02
200605,P0018,2,44.79,89.58
200606,P0009,1,57.39,57.39
200606,P0015,1,52.46,52.46
200607,P0004,2,23.21,46.42
200607,P0009,1,61.93,61.93
200607,P0021,1,29.26,29.26
200608,P0037,2,31.22,62.44
200608,P0038,2,57.65,115.3
200608,P0032,2,59.11,118.22
200609,P0035,2,51.44,102.88
200609,P0021,1,27.7,27.7
200609,P0022,1,57.54,57.54
200610,P0026,1,14.03,14.03
200610,P0035,1,51.78,51.78
200610,P0020,1,47.03,47.03
200611,P0004,1,26.41,26.41
200612,P0026,1,12.28,12.28
200612,P0019,2,56.38,112.76
200613,P0002,2,46.63,93.26
200613,P0040,2,81.45,162.9
200614,P0010,2,63.76,127.52
200614,P0016,2,10.3,20.6
200614,P0040,1,68.68,68.68
200615,P0034,1,44.87,44.87
200615,P0027,2,34.48,68.96
200616,P0001,2,29.42,58.84
200616,P0022,2,60.56,121.12
200616,P0039,2,79.79,159.58
200617,P0039,1,70.97,70.97
200618,P0008,2,53.11,106.22
200618,P0013,2,47.72,95.44
200618,P0019,1,46.25,46.25
200619,P0013,1,54.44,54.44
200620,P0021,2,27.35,54.7
200620,P0009,2,61.68,123.36
200620,P0020,2,46.23,92.46
200621,P0039,1,73.23,73.23
200621,P0017,1,9.3,9.3
200621,P0015,2,56.57,113.14
200622,P0019,1,52.18,52.18
200622,P0005,1,44.93,44.93
200622,P0008,2,52.76,105.52
200623,P0016,2,9.28,18.56
200623,P0035,2,55.82,111.64
200623,P0012,1,39.91,39.91
200624,P0002,2,44.77,89.54
200624,P0035,2,54.9,109.8
200624,P0023,2,74.96,149.92
200625,P0015,1,54.87,54.87
200626,P0022,1,63.63,63.63
200626,P0008,2,46.49,92.98
200626,P0027,2,33.69,67.38
200627,P0035,1,51.69,51.69
200628,P0017,1,9.2,9.2
200628,P0005,1,41.64,41.64
200628,P0025,2,36.63,73.26
200629,P0031,2,21.74,43.48
200629,P0013,1,49.84,49.84
200629,P0027,1,32.62,32.62
200630,P0037,1,30.5,30.5
200630,P0001,2,35.42,70.84
200631,P0012,1,45.7,45.7
200631,P0023,1,79.71,79.71
200632,P0029,2,53.61,107.22
200633,P0014,2,70.5,141.0
200634,P0010,2,62.89,125.78
200634,P0014,2,74.84,149.68
200635,P0032,1,56.98,56.98
200635,P0024,1,50.16,50.16
200635,P0013,2,51.04,102.08
200636,P0030,2,72.7,145.4
200636,P0024,1,49.64,49.64
200636,P0012,2,47.81,95.62
200637,P0011,1,80.22,80.22
200637,P0004,1,24.34,24.34
200637,P0030,2,76.09,152.18
200638,P0015,1,50.69,50.69
200638,P0006,2,41.24,82.48
200638,P0010,1,67.3,67.3
200639,P0037,2,27.69,55.38
200639,P0029,1,48.1,48.1
200640,P0015,2,52.68,105.36
200640,P0012,2,45.94,91.88
200641,P0008,2,54.26,108.52
200642,P0037,2,33.16,66.32
200643,P0021,1,29.44,29.44
200644,P0035,2,50.35,100.7
200644,P0038,2,54.86,109.72
200644,P0013,2,49.75,99.5
200645,P0037,2,29.19,58.38
200645,P0012,2,43.66,87.32
200645,P0036,1,25.97,25.97
200646,P0004,2,23.54,47.08
200646,P0029,1,57.68,57.68
200647,P0033,1,17.83,17.83
200648,P0028,2,21.5,43.0
200649,P0033,1,17.31,17.31
200649,P0026,1,11.51,11.51
200649,P0025,2,35.08,70.16
200650,P0023,2,69.02,138.04
200651,P0024,1,42.92,42.92
200651,P0002,2,45.43,90.86
200651,P0033,1,17.34,17.34
200652,P0039,1,68.21,68.21
200652,P0017,1,9.08,9.08
200652,P0023,1,73.32,73.32
200653,P0039,1,70.26,70.26
200653,P0034,1,40.02,40.02
200653,P0040,1,67.34,67.34
200654,P0015,1,56.93,56.93
200654,P0038,1,56.47,56.47
200654,P0015,2,50.97,101.94
200655,P0003,2,54.29,108.58
200655,P0001,1,29.6,29.6
200655,P0028,2,21.54,43.08
200656,P0032,2,55.82,111.64
200656,P0040,1,70.13,70.13
200656,P0015,2,60.32,120.64
200657,P0035,2,57.71,115.42
200658,P0001,1,30.38,30.38
200659,P0012,2,48.06,96.12
200659,P0001,1,31.2,31.2
200659,P0023,2,64.8,129.6
200660,P0022,2,67.57,135.14
200660,P0021,2,27.4,54.8
200660,P0025,1,39.9,39.9
200661,P0016,2,9.34,18.68
200661,P0009,1,65.63,65.63
200662,P0026,2,14.05,28.1
200663,P0016,1,9.09,9.09
200664,P0036,1,24.38,24.38
200664,P0020,2,49.98,99.96
200665,P0020,2,54.21,108.42
200665,P0032,2,61.63,123.26
200665,P0032,1,58.93,58.93
200666,P0027,2,34.0,68.0
200667,P0027,2,32.37,64.74
200667,P0017,1,10.1,10.1
200668,P0026,2,12.24,24.48
200668,P0011,1,73.2,73.2
200669,P0016,1,10.28,10.28
200669,P0026,2,13.9,27.8
200670,P0008,1,46.39,46.39
200670,P0033,2,16.8,33.6
200671,P0005,2,48.01,96.02
200671,P0008,2,53.42,106.84
200671,P0004,1,24.5,24.5
200672,P0031,1,23.25,23.25
200672,P0033,2,18.88,37.76
200673,P0039,1,77.51,77.51
200674,P0009,1,62.64,62.64
200674,P0027,2,32.23,64.46
200674,P0025,1,40.39,40.39
200675,P0024,2,46.25,92.5
200675,P0027,1,30.81,30.81
200675,P0040,2,70.14,140.28
200676,P0015,2,58.22,116.44
200677,P0015,2,62.22,124.44
200677,P0028,2,18.91,37.82
200677,P0019,2,54.9,109.8
200678,P0014,1,81.26,81.26
200678,P0040,2,74.58,149.16
200678,P0006,2,48.17,96.34
200679,P0002,1,39.28,39.28
200680,P0001,1,30.69,30.69
200681,P0017,2,9.59,19.18
200681,P0018,2,45.42,90.84
200681,P0016,2,9.41,18.82
200682,P0019,1,50.29,50.29
200682,P0002,2,41.71,83.42
200682,P0029,2,58.32,116.64
200683,P0040,1,73.92,73.92
200684,P0033,2,18.47,36.94
200685,P0015,2,58.66,117.32
200686,P0015,1,53.28,53.28
200687,P0031,2,21.77,43.54
200687,P0034,1,38.12,38.12
200687,P0033,1,17.67,17.67
200688,P0009,2,60.8,121.6
200689,P0021,1,26.23,26.23
200689,P0037,2,33.46,66.92
200690,P0013,1,50.11,50.11
200691,P0025,1,34.17,34.17
200691,P0012,1,40.9,40.9
200691,P0009,1,62.14,62.14
200692,P0032,2,54.89,109.78
200693,P0021,2,28.16,56.32
200693,P0007,2,21.92,43.84
200693,P0003,1,49.92,49.92
200694,P0018,2,44.77,89.54
200694,P0001,2,32.76,65.52
200694,P0040,1,75.13,75.13
200695,P0014,1,79.46,79.46
200695,P0007,2,23.88,47.76
200695,P0020,1,53.35,53.35
200696,P0030,2,78.34,156.68
200697,P0040,2,78.47,156.94
200698,P0040,1,74.53,74.53
200699,P0013,2,55.7,111.4
200700,P0019,2,52.02,104.04
200700,P0010,1,69.43,69.43
200701,P0017,2,9.53,19.06
200702,P0024,2,50.93,101.86
200702,P0010,1,66.78,66.78
200702,P0013,2,54.97,109.94
200703,P0023,1,74.09,74.09
200703,P0024,2,47.25,94.5
200704,P0040,1,74.29,74.29
200705,P0036,2,25.53,51.06
200705,P0017,1,9.13,9.13
200706,P0012,1,43.17,43.17
200706,P0024,1,43.23,43.23
200706,P0004,1,26.46,26.46
200707,P0015,1,54.55,54.55
200707,P0040,2,77.79,155.58
200708,P0007,2,23.19,46.38
200708,P0016,2,9.26,18.52
200708,P0001,1,31.28,31.28
200709,P0003,2,51.34,102.68
200710,P0039,1,70.55,70.55
200711,P0026,2,12.3,24.6
200711,P0029,1,55.8,55.8
200711,P0038,1,49.68,49.68
200712,P0038,1,52.07,52.07
200712,P0029,1,49.65,49.65
200713,P0035,1,47.8,47.8
200713,P0024,2,49.32,98.64
200713,P0013,1,53.38,53.38
200714,P0016,2,8.88,17.76
200714,P0010,2,71.37,142.74
200714,P0011,2,78.94,157.88
200715,P0006,1,46.99,46.99
200716,P0025,1,38.81,38.81
200716,P0026,2,13.97,27.94
200717,P0004,1,26.95,26.95
200717,P0006,1,47.02,47.02
200717,P0034,2,46.81,93.62
200718,P0022,2,57.24,114.48
200719,P0025,2,37.77,75.54
200719,P0013,2,54.09,108.18
200720,P0003,1,54.96,54.96
200721,P0010,2,59.18,118.36
200721,P0036,1,24.96,24.96
200722,P0037,1,33.43,33.43
200722,P0026,1,12.92,12.92
200723,P0028,1,17.76,17.76
200724,P0011,1,71.94,71.94
200724,P0013,2,49.15,98.3
200725,P0035,2,51.66,103.32
200726,P0015,2,53.15,106.3
200726,P0038,1,50.71,50.71
200727,P0021,2,26.5,53.0
200727,P0016,2,9.95,19.9
200728,P0022,1,63.46,63.46
200728,P0007,2,22.84,45.68
200728,P0010,1,70.49,70.49
200729,P0007,2,23.87,47.74
200729,P0002,1,39.09,39.09
200730,P0032,1,54.27,54.27
200730,P0009,2,59.13,118.26
200730,P0034,2,39.19,78.38
200731,P0019,1,55.15,55.15
200732,P0028,2,20.71,41.42
200732,P0029,1,48.35,48.35
200732,P0015,1,53.04,53.04
200733,P0013,1,57.52,57.52
200733,P0035,2,47.02,94.04
200733,P0012,1,44.32,44.32
200734,P0024,2,49.53,99.06
200734,P0026,2,13.26,26.52
200734,P0008,1,49.79,49.79
200735,P0024,1,49.9,49.9
200736,P0004,1,27.69,27.69
200736,P0039,2,74.16,148.32
200737,P0028,1,17.9,17.9
200737,P0018,1,41.79,41.79
200738,P0039,2,73.83,147.66
200738,P0024,2,45.16,90.32
200739,P0006,1,44.71,44.71
200739,P0007,1,21.88,21.88
200740,P0025,1,40.59,40.59
200740,P0014,2,66.12,132.24
200740,P0015,1,59.29,59.29
200741,P0002,1,41.06,41.06
200741,P0036,1,27.28,27.28
200742,P0018,2,49.05,98.1
200743,P0010,1,62.78,62.78
200744,P0025,2,36.29,72.58
200744,P0039,1,69.47,69.47
200745,P0015,1,61.99,61.99
200745,P0017,1,10.34,10.34
200745,P0008,1,49.49,49.49
200746,P0030,1,78.77,78.77
200746,P0012,1,45.12,45.12
200747,P0014,1,76.84,76.84
200747,P0005,2,43.79,87.58
200747,P0001,1,29.14,29.14
200748,P0003,1,54.21,54.21
200748,P0003,2,49.07,98.14
200749,P0036,1,26.71,26.71
200750,P0012,1,47.54,47.54
200750,P0024,1,48.71,48.71
200751,P0019,2,56.56,113.12
200751,P0023,1,73.3,73.3
200751,P0028,2,21.4,42.8
200752,P0029,1,50.81,50.81
200752,P0009,1,62.87,62.87
200753,P0007,2,23.86,47.72
200754,P0034,1,46.01,46.01
200754,P0023,2,65.72,131.44
200754,P0034,2,45.14,90.28
200755,P0030,1,76.85,76.85
200756,P0010,1,68.62,68.62
200756,P0024,1,50.39,50.39
200756,P0029,1,52.89,52.89
200757,P0002,2,45.66,91.32
200758,P0031,1,25.03,25.03
200759,P0025,2,34.44,68.88
200760,P0024,2,43.21,86.42
200760,P0034,2,44.91,89.82
200761,P0002,1,44.95,44.95
200761,P0006,1,42.0,42.0
200761,P0008,1,45.49,45.49
200762,P0008,2,48.33,96.66
200762,P0039,1,67.54,67.54
200763,P0008,1,50.16,50.16
200763,P0001,1,34.97,34.97
200764,P0025,1,37.76,37.76
200764,P0028,2,20.24,40.48
200765,P0030,2,78.63,157.26
200766,P0011,1,78.1,78.1
200766,P0026,2,12.54,25.08
200766,P0030,2,71.79,143.58
200767,P0004,1,27.32,27.32
200767,P0017,2,9.93,19.86
200768,P0008,2,45.92,91.84
200768,P0035,1,47.93,47.93
200768,P0012,2,41.93,83.86
200769,P0021,1,28.71,28.71
200769,P0005,2,42.44,84.88
200769,P0002,1,43.07,43.07
200770,P0009,2,67.15,134.3
200770,P0006,2,46.98,93.96
200771,P0012,2,39.98,79.96
200771,P0034,2,39.66,79.32
200772,P0001,1,33.47,33.47
200772,P0019,1,50.08,50.08
200772,P0040,2,66.94,133.88
200773,P0007,1,24.33,24.33
200773,P0017,2,9.13,18.26
200773,P0025,2,37.98,75.96
200774,P0022,2,61.42,122.84
200774,P0015,2,53.99,107.98
200774,P0016,2,10.02,20.04
200775,P0005,2,45.42,90.84
200775,P0032,2,60.57,121.14
200775,P0014,2,75.03,150.06
200776,P0020,2,54.26,108.52
200776,P0008,1,48.2,48.2
200777,P0018,1,46.9,46.9
200777,P0001,1,29.49,29.49
200778,P0020,2,50.91,101.82
200778,P0010,1,62.2,62.2
200779,P0030,2,70.64,141.28
200780,P0030,1,78.55,78.55
200781,P0008,2,47.56,95.12
200781,P0024,2,46.76,93.52
200781,P0038,1,54.78,54.78
200782,P0037,2,28.27,56.54
200782,P0029,1,54.72,54.72
200782,P0033,2,19.5,39.0
200783,P0011,2,77.66,155.32
200783,P0001,1,30.38,30.38
200783,P0005,1,42.91,42.91
200784,P0002,2,45.32,90.64
200784,P0017,2,9.64,19.28
200784,P0005,2,48.13,96.26
200785,P0018,1,45.16,45.16
200785,P0039,2,79.41,158.82
200785,P0028,1,17.68,17.68
200786,P0003,1,52.17,52.17
200786,P0033,1,19.36,19.36
200787,P0013,1,57.69,57.69
200788,P0040,2,72.48,144.96
200788,P0028,2,18.55,37.1
200789,P0040,2,67.41,134.82
200790,P0023,1,75.21,75.21
200790,P0011,1,74.6,74.6
200791,P0018,1,44.13,44.13
200791,P0021,2,26.95,53.9
200792,P0004,1,24.65,24.65
200793,P0020,1,49.92,49.92
200793,P0004,2,25.21,50.42
200793,P0008,2,45.57,91.14
200794,P0034,1,40.16,40.16
200794,P0038,2,54.12,108.24
200795,P0002,1,43.46,43.46
200795,P0013,2,48.73,97.46
200796,P0002,2,43.25,86.5
200797,P0030,2,67.6,135.2
200797,P0021,2,27.35,54.7
200798,P0018,1,47.34,47.34
200798,P0033,1,16.58,16.58
200799,P0031,1,24.66,24.66
200799,P0005,1,43.86,43.86
200799,P0006,1,41.03,41.03
200800,P0018,1,45.75,45.75
200800,P0033,1,18.32,18.32
200800,P0020,1,46.14,46.14
200801,P0023,2,75.8,151.6
200801,P0020,2,45.33,90.66
200802,P0039,1,72.5,72.5
200803,P0026,2,12.55,25.1
200803,P0029,1,48.63,48.63
200803,P0033,1,19.17,19.17
200804,P0002,2,42.01,84.02
200805,P0016,2,10.65,21.3
200805,P0017,1,9.27,9.27
200806,P0039,1,68.84,68.84
200807,P0004,2,24.74,49.48
