date,asin,sku,impressions,clicks,ad_spend,ad_orders,ad_revenue,campaign_type,match_type
2025-09-03,B0934569,SKU-0014,1356,23,20.25,1,94.82,Sponsored Brands,Exact
2025-09-03,B0916675,SKU-0015,1716,27,23.08,1,42.56,Sponsored Brands,Broad
2025-09-04,B0673178,SKU-0001,796,10,6.99,0,0.0,Sponsored Brands,Broad
2025-09-04,B0494532,SKU-0002,1299,19,14.21,3,74.96,Sponsored Brands,Broad
2025-09-04,B0466098,SKU-0003,2072,33,27.09,3,55.38,Sponsored Brands,Exact
2025-09-04,B0287544,SKU-0004,1918,18,11.7,1,112.94,Sponsored Products,Phrase
2025-09-04,B0444234,SKU-0005,2254,28,24.53,2,169.78,Sponsored Brands,Exact
2025-09-04,B0474559,SKU-0006,1827,24,19.55,2,192.44,Sponsored Brands,Exact
2025-09-04,B0760123,SKU-0007,1950,35,19.01,5,332.47,Sponsored Brands,Exact
2025-09-04,B0300550,SKU-0008,2359,27,25.2,2,64.45,Sponsored Products,Broad
2025-09-04,B0565132,SKU-0009,1098,9,8.12,0,0.0,Sponsored Brands,Broad
2025-09-04,B0138771,SKU-0010,1477,14,6.76,0,0.0,Sponsored Products,Phrase
2025-09-04,B0165870,SKU-0011,2373,27,17.54,3,118.17,Sponsored Brands,Exact
2025-09-04,B0661462,SKU-0012,1063,12,9.83,0,0.0,Sponsored Products,Phrase
2025-09-04,B0241131,SKU-0013,2514,26,18.78,2,248.83,Sponsored Brands,Broad
2025-09-04,B0934569,SKU-0014,2697,45,24.52,5,493.07,Sponsored Brands,Phrase
2025-09-04,B0916675,SKU-0015,2459,33,19.97,3,134.43,Sponsored Brands,Broad
2025-09-05,B0673178,SKU-0001,2009,30,24.45,3,219.55,Sponsored Products,Broad
2025-09-05,B0494532,SKU-0002,2108,28,18.44,2,50.25,Sponsored Products,Exact
2025-09-05,B0466098,SKU-0003,2302,41,35.76,4,74.78,Sponsored Products,Phrase
2025-09-05,B0287544,SKU-0004,2474,29,23.72,4,431.94,Sponsored Products,Phrase
2025-09-05,B0444234,SKU-0005,1916,20,18.69,2,171.76,Sponsored Brands,Phrase
2025-09-05,B0474559,SKU-0006,1139,17,6.77,2,189.58,Sponsored Products,Broad
2025-09-05,B0760123,SKU-0007,2150,35,31.89,3,194.81,Sponsored Products,Exact
2025-09-05,B0300550,SKU-0008,1443,16,11.22,2,58.83,Sponsored Brands,Broad
2025-09-05,B0565132,SKU-0009,1408,18,13.51,1,132.14,Sponsored Products,Exact
2025-09-05,B0138771,SKU-0010,1176,15,9.39,0,0.0,Sponsored Brands,Phrase
2025-09-05,B0165870,SKU-0011,2040,36,24.57,2,77.28,Sponsored Products,Phrase
2025-09-05,B0661462,SKU-0012,1359,18,9.63,1,45.39,Sponsored Brands,Exact
2025-09-05,B0241131,SKU-0013,1299,22,9.0,3,379.73,Sponsored Brands,Exact
2025-09-05,B0934569,SKU-0014,818,12,7.01,1,103.39,Sponsored Products,Exact
2025-09-05,B0916675,SKU-0015,1410,14,8.82,2,82.3,Sponsored Brands,Exact
2025-09-06,B0673178,SKU-0001,2140,23,16.23,3,222.74,Sponsored Products,Phrase
2025-09-06,B0494532,SKU-0002,2594,30,19.17,2,49.89,Sponsored Products,Phrase
2025-09-06,B0466098,SKU-0003,2213,26,18.92,2,34.77,Sponsored Brands,Phrase
2025-09-06,B0287544,SKU-0004,1796,20,11.02,1,107.34,Sponsored Brands,Exact
2025-09-06,B0444234,SKU-0005,2287,28,12.25,4,379.91,Sponsored Brands,Phrase
2025-09-06,B0474559,SKU-0006,2121,30,23.18,1,97.91,Sponsored Products,Exact
2025-09-06,B0760123,SKU-0007,1777,30,20.75,2,131.64,Sponsored Products,Exact
2025-09-06,B0300550,SKU-0008,1650,17,12.27,1,30.71,Sponsored Brands,Phrase
2025-09-06,B0565132,SKU-0009,1735,13,12.31,2,288.1,Sponsored Products,Broad
2025-09-06,B0138771,SKU-0010,1795,34,24.34,5,438.79,Sponsored Products,Exact
2025-09-06,B0165870,SKU-0011,2288,38,35.68,4,142.26,Sponsored Brands,Phrase
2025-09-06,B0661462,SKU-0012,3128,53,44.44,7,338.11,Sponsored Products,Phrase
2025-09-06,B0241131,SKU-0013,1681,24,8.71,1,116.74,Sponsored Products,Broad
2025-09-06,B0934569,SKU-0014,2004,16,11.89,2,180.66,Sponsored Products,Phrase
2025-09-06,B0916675,SKU-0015,1793,14,11.69,0,0.0,Sponsored Brands,Exact
2025-09-07,B0673178,SKU-0001,1913,33,24.98,4,295.35,Sponsored Brands,Exact
2025-09-07,B0494532,SKU-0002,1611,17,8.73,0,0.0,Sponsored Products,Broad
2025-09-07,B0466098,SKU-0003,1803,34,30.46,2,35.66,Sponsored Products,Exact
2025-09-07,B0287544,SKU-0004,789,8,6.68,0,0.0,Sponsored Brands,Broad
2025-09-07,B0444234,SKU-0005,1773,24,19.96,1,93.54,Sponsored Products,Broad
2025-09-07,B0474559,SKU-0006,2690,42,29.3,6,568.07,Sponsored Brands,Exact
2025-09-07,B0760123,SKU-0007,3033,41,26.33,2,139.96,Sponsored Brands,Broad
2025-09-07,B0300550,SKU-0008,694,7,3.07,0,0.0,Sponsored Brands,Broad
2025-09-07,B0565132,SKU-0009,1162,17,11.81,0,0.0,Sponsored Products,Phrase
2025-09-07,B0138771,SKU-0010,713,13,5.9,0,0.0,Sponsored Products,Exact
2025-09-07,B0165870,SKU-0011,1953,30,15.31,1,41.06,Sponsored Brands,Exact
2025-09-07,B0661462,SKU-0012,1659,29,22.76,2,94.57,Sponsored Brands,Exact
2025-09-07,B0241131,SKU-0013,1961,30,16.15,2,249.08,Sponsored Brands,Phrase
2025-09-07,B0934569,SKU-0014,2029,16,12.53,2,205.75,Sponsored Products,Exact
2025-09-07,B0916675,SKU-0015,1839,24,8.9,2,87.27,Sponsored Brands,Exact
2025-09-08,B0673178,SKU-0001,2558,33,27.29,4,338.25,Sponsored Products,Broad
2025-09-08,B0494532,SKU-0002,1365,26,22.83,3,74.11,Sponsored Brands,Phrase
2025-09-08,B0466098,SKU-0003,1530,22,8.88,1,18.71,Sponsored Brands,Broad
2025-09-08,B0287544,SKU-0004,2243,44,26.83,3,322.64,Sponsored Brands,Broad
2025-09-08,B0444234,SKU-0005,1328,17,9.17,1,89.58,Sponsored Products,Broad
2025-09-08,B0474559,SKU-0006,3732,36,29.03,1,93.83,Sponsored Brands,Exact
2025-09-08,B0760123,SKU-0007,1612,29,15.16,2,137.1,Sponsored Brands,Broad
2025-09-08,B0300550,SKU-0008,2399,30,13.97,2,56.47,Sponsored Brands,Broad
2025-09-08,B0565132,SKU-0009,1648,17,9.58,1,126.35,Sponsored Brands,Exact
2025-09-08,B0138771,SKU-0010,1889,23,16.25,1,87.23,Sponsored Brands,Broad
2025-09-08,B0165870,SKU-0011,1258,19,7.87,2,77.54,Sponsored Brands,Phrase
2025-09-08,B0661462,SKU-0012,1980,16,14.37,1,46.61,Sponsored Brands,Broad
2025-09-08,B0241131,SKU-0013,2187,41,28.5,3,375.71,Sponsored Brands,Broad
2025-09-08,B0934569,SKU-0014,2648,46,17.89,7,642.09,Sponsored Products,Phrase
2025-09-08,B0916675,SKU-0015,1351,13,7.14,1,42.2,Sponsored Products,Phrase
2025-09-09,B0673178,SKU-0001,2254,29,11.94,3,253.97,Sponsored Brands,Phrase
2025-09-09,B0494532,SKU-0002,2735,43,31.05,5,126.87,Sponsored Brands,Phrase
2025-09-09,B0466098,SKU-0003,1778,27,17.93,2,32.94,Sponsored Products,Exact
2025-09-09,B0287544,SKU-0004,1775,15,14.21,1,105.53,Sponsored Products,Exact
2025-09-09,B0444234,SKU-0005,1433,19,11.8,1,94.94,Sponsored Products,Exact
2025-09-09,B0474559,SKU-0006,1797,19,11.9,1,101.74,Sponsored Products,Phrase
2025-09-09,B0760123,SKU-0007,979,18,7.04,0,0.0,Sponsored Brands,Phrase
2025-09-09,B0300550,SKU-0008,2042,22,16.13,1,31.15,Sponsored Products,Broad
2025-09-09,B0565132,SKU-0009,1976,25,16.53,2,248.85,Sponsored Brands,Exact
2025-09-09,B0138771,SKU-0010,3074,50,31.01,6,482.8,Sponsored Products,Phrase
2025-09-09,B0165870,SKU-0011,2474,24,15.27,3,111.85,Sponsored Products,Broad
2025-09-09,B0661462,SKU-0012,1670,17,11.2,1,49.09,Sponsored Products,Broad
2025-09-09,B0241131,SKU-0013,2615,40,20.28,6,700.67,Sponsored Brands,Broad
2025-09-09,B0934569,SKU-0014,200,1,0.65,0,0.0,Sponsored Products,Phrase
2025-09-09,B0916675,SKU-0015,2078,32,16.52,1,38.99,Sponsored Products,Phrase
2025-09-10,B0673178,SKU-0001,2250,30,21.57,2,159.18,Sponsored Products,Phrase
2025-09-10,B0494532,SKU-0002,1920,16,12.67,0,0.0,Sponsored Brands,Exact
2025-09-10,B0466098,SKU-0003,2252,22,15.95,3,55.04,Sponsored Brands,Phrase
2025-09-10,B0287544,SKU-0004,1171,20,9.55,2,230.14,Sponsored Brands,Broad
2025-09-10,B0444234,SKU-0005,2585,41,31.36,3,265.88,Sponsored Brands,Exact
2025-09-10,B0474559,SKU-0006,2369,44,17.01,3,289.55,Sponsored Products,Phrase
2025-09-10,B0760123,SKU-0007,1577,15,5.37,1,72.45,Sponsored Products,Broad
2025-09-10,B0300550,SKU-0008,1889,24,12.91,2,60.16,Sponsored Products,Phrase
2025-09-10,B0565132,SKU-0009,570,9,7.05,0,0.0,Sponsored Brands,Phrase
2025-09-10,B0138771,SKU-0010,1509,23,8.72,1,82.02,Sponsored Products,Broad
2025-09-10,B0165870,SKU-0011,1629,29,13.54,3,110.27,Sponsored Products,Phrase
2025-09-10,B0661462,SKU-0012,957,13,6.59,1,47.84,Sponsored Brands,Phrase
2025-09-10,B0241131,SKU-0013,982,17,7.81,2,253.48,Sponsored Products,Exact
2025-09-10,B0934569,SKU-0014,2363,43,39.26,5,452.03,Sponsored Products,Exact
2025-09-10,B0916675,SKU-0015,1260,13,9.96,1,39.1,Sponsored Products,Phrase
2025-09-11,B0673178,SKU-0001,1459,28,15.69,4,323.31,Sponsored Products,Phrase
2025-09-11,B0494532,SKU-0002,794,7,5.52,0,0.0,Sponsored Products,Phrase
2025-09-11,B0466098,SKU-0003,2002,17,15.04,2,34.02,Sponsored Products,Broad
2025-09-11,B0287544,SKU-0004,1138,18,7.59,2,209.9,Sponsored Products,Broad
2025-09-11,B0444234,SKU-0005,819,12,4.98,1,97.01,Sponsored Products,Exact
2025-09-11,B0474559,SKU-0006,2192,31,16.19,3,290.87,Sponsored Brands,Exact
2025-09-11,B0760123,SKU-0007,2564,37,34.84,3,206.44,Sponsored Brands,Phrase
2025-09-11,B0300550,SKU-0008,1595,25,14.83,3,96.49,Sponsored Brands,Exact
2025-09-11,B0565132,SKU-0009,2488,32,27.24,4,563.25,Sponsored Products,Broad
2025-09-11,B0138771,SKU-0010,1862,19,13.02,1,85.2,Sponsored Products,Exact
2025-09-11,B0165870,SKU-0011,1873,19,8.97,3,121.64,Sponsored Brands,Phrase
2025-09-11,B0661462,SKU-0012,810,8,4.56,0,0.0,Sponsored Products,Phrase
2025-09-11,B0241131,SKU-0013,1439,25,11.65,1,123.76,Sponsored Brands,Phrase
2025-09-11,B0934569,SKU-0014,2290,26,9.97,2,184.1,Sponsored Products,Exact
2025-09-11,B0916675,SKU-0015,1048,9,5.42,0,0.0,Sponsored Brands,Broad
2025-09-12,B0673178,SKU-0001,2437,22,9.19,2,145.81,Sponsored Brands,Exact
2025-09-12,B0494532,SKU-0002,2318,41,16.73,6,142.32,Sponsored Brands,Phrase
2025-09-12,B0466098,SKU-0003,1673,19,10.93,2,36.77,Sponsored Brands,Phrase
2025-09-12,B0287544,SKU-0004,1368,26,14.7,2,220.79,Sponsored Products,Broad
2025-09-12,B0444234,SKU-0005,3151,27,20.91,3,279.84,Sponsored Brands,Exact
2025-09-12,B0474559,SKU-0006,2574,43,17.21,5,489.43,Sponsored Products,Phrase
2025-09-12,B0760123,SKU-0007,200,3,2.29,0,0.0,Sponsored Brands,Phrase
2025-09-12,B0300550,SKU-0008,1658,15,11.42,0,0.0,Sponsored Brands,Phrase
2025-09-12,B0565132,SKU-0009,1063,11,10.22,0,0.0,Sponsored Brands,Phrase
2025-09-12,B0138771,SKU-0010,634,11,6.09,1,79.67,Sponsored Brands,Phrase
2025-09-12,B0165870,SKU-0011,2512,39,25.34,2,79.35,Sponsored Brands,Exact
2025-09-12,B0661462,SKU-0012,1296,10,5.62,1,49.01,Sponsored Brands,Broad
2025-09-12,B0241131,SKU-0013,2653,28,12.44,1,125.87,Sponsored Products,Broad
2025-09-12,B0934569,SKU-0014,200,2,1.89,0,0.0,Sponsored Products,Broad
2025-09-12,B0916675,SKU-0015,2016,25,17.25,3,129.23,Sponsored Products,Phrase
2025-09-13,B0673178,SKU-0001,1015,18,9.06,1,80.01,Sponsored Brands,Phrase
2025-09-13,B0494532,SKU-0002,1954,16,8.4,1,24.28,Sponsored Products,Exact
2025-09-13,B0466098,SKU-0003,2084,18,8.89,2,34.14,Sponsored Products,Broad
2025-09-13,B0287544,SKU-0004,1607,29,23.76,1,122.01,Sponsored Products,Broad
2025-09-13,B0444234,SKU-0005,1991,31,14.03,3,269.14,Sponsored Products,Phrase
2025-09-13,B0474559,SKU-0006,1678,27,16.33,4,368.98,Sponsored Products,Broad
2025-09-13,B0760123,SKU-0007,1657,30,12.61,2,138.76,Sponsored Products,Broad
2025-09-13,B0300550,SKU-0008,2106,38,26.82,3,95.24,Sponsored Products,Exact
2025-09-13,B0565132,SKU-0009,2369,39,31.7,2,287.88,Sponsored Products,Broad
2025-09-13,B0138771,SKU-0010,1920,17,10.19,2,159.62,Sponsored Products,Exact
2025-09-13,B0165870,SKU-0011,1108,18,14.01,2,72.11,Sponsored Products,Phrase
2025-09-13,B0661462,SKU-0012,992,14,10.86,1,46.39,Sponsored Products,Broad
2025-09-13,B0241131,SKU-0013,1927,18,14.3,2,247.59,Sponsored Brands,Exact
2025-09-13,B0934569,SKU-0014,1846,20,9.28,1,98.2,Sponsored Products,Exact
2025-09-13,B0916675,SKU-0015,2109,28,15.89,3,129.49,Sponsored Products,Broad
2025-09-14,B0673178,SKU-0001,2325,26,12.13,3,234.91,Sponsored Products,Broad
2025-09-14,B0494532,SKU-0002,1584,29,23.27,2,49.75,Sponsored Brands,Broad
2025-09-14,B0466098,SKU-0003,1891,37,16.45,5,92.58,Sponsored Brands,Broad
2025-09-14,B0287544,SKU-0004,1076,13,7.83,1,112.14,Sponsored Brands,Phrase
2025-09-14,B0444234,SKU-0005,1944,24,21.43,1,97.93,Sponsored Products,Phrase
2025-09-14,B0474559,SKU-0006,1009,17,12.67,2,196.96,Sponsored Brands,Phrase
2025-09-14,B0760123,SKU-0007,1306,16,12.49,1,63.81,Sponsored Brands,Phrase
2025-09-14,B0300550,SKU-0008,1459,11,9.38,1,32.26,Sponsored Brands,Exact
2025-09-14,B0565132,SKU-0009,1427,19,7.76,1,137.66,Sponsored Products,Exact
2025-09-14,B0138771,SKU-0010,2231,21,7.48,1,84.35,Sponsored Products,Exact
2025-09-14,B0165870,SKU-0011,2106,24,18.99,1,37.83,Sponsored Brands,Broad
2025-09-14,B0661462,SKU-0012,3113,32,15.93,4,192.1,Sponsored Products,Broad
2025-09-14,B0241131,SKU-0013,1391,19,14.73,2,267.44,Sponsored Products,Broad
2025-09-14,B0934569,SKU-0014,749,7,3.51,0,0.0,Sponsored Brands,Broad
2025-09-14,B0916675,SKU-0015,1367,17,14.12,2,80.97,Sponsored Products,Broad
2025-09-15,B0673178,SKU-0001,1930,25,12.24,3,235.85,Sponsored Brands,Broad
2025-09-15,B0494532,SKU-0002,1651,23,13.38,1,24.56,Sponsored Brands,Broad
2025-09-15,B0466098,SKU-0003,1387,26,19.94,2,34.44,Sponsored Brands,Phrase
2025-09-15,B0287544,SKU-0004,1326,23,13.89,2,237.9,Sponsored Brands,Broad
2025-09-15,B0444234,SKU-0005,2063,39,22.66,3,287.94,Sponsored Products,Exact
2025-09-15,B0474559,SKU-0006,1068,14,10.6,1,99.57,Sponsored Products,Exact
2025-09-15,B0760123,SKU-0007,2231,22,11.86,2,135.79,Sponsored Brands,Broad
2025-09-15,B0300550,SKU-0008,1748,20,11.93,1,29.08,Sponsored Brands,Exact
2025-09-15,B0565132,SKU-0009,200,2,1.78,0,0.0,Sponsored Products,Exact
2025-09-15,B0138771,SKU-0010,2609,27,15.33,2,156.58,Sponsored Products,Broad
2025-09-15,B0165870,SKU-0011,1519,27,19.41,1,36.73,Sponsored Products,Phrase
2025-09-15,B0661462,SKU-0012,2496,33,30.46,2,94.25,Sponsored Products,Phrase
2025-09-15,B0241131,SKU-0013,2209,35,30.57,3,379.2,Sponsored Brands,Broad
2025-09-15,B0934569,SKU-0014,1419,27,17.31,3,299.75,Sponsored Brands,Phrase
2025-09-15,B0916675,SKU-0015,2203,39,26.55,4,177.99,Sponsored Products,Phrase
2025-09-16,B0673178,SKU-0001,2053,34,12.49,3,222.9,Sponsored Products,Broad
2025-09-16,B0494532,SKU-0002,1263,13,10.93,0,0.0,Sponsored Products,Broad
2025-09-16,B0466098,SKU-0003,2235,43,28.7,4,66.99,Sponsored Brands,Phrase
2025-09-16,B0287544,SKU-0004,1947,36,27.91,2,226.7,Sponsored Brands,Broad
2025-09-16,B0444234,SKU-0005,1887,32,27.57,2,181.66,Sponsored Products,Phrase
2025-09-16,B0474559,SKU-0006,536,10,4.67,0,0.0,Sponsored Brands,Exact
2025-09-16,B0760123,SKU-0007,2710,36,17.09,3,206.08,Sponsored Products,Exact
2025-09-16,B0300550,SKU-0008,1596,15,10.54,1,31.87,Sponsored Products,Phrase
2025-09-16,B0565132,SKU-0009,528,6,2.29,0,0.0,Sponsored Brands,Phrase
2025-09-16,B0138771,SKU-0010,1865,27,17.51,3,249.13,Sponsored Products,Exact
2025-09-16,B0165870,SKU-0011,2433,32,29.79,2,79.74,Sponsored Brands,Exact
2025-09-16,B0661462,SKU-0012,912,16,6.34,1,45.18,Sponsored Brands,Exact
2025-09-16,B0241131,SKU-0013,942,10,8.42,1,121.53,Sponsored Brands,Exact
2025-09-16,B0934569,SKU-0014,1086,12,6.29,0,0.0,Sponsored Products,Broad
2025-09-16,B0916675,SKU-0015,2687,22,12.59,1,40.29,Sponsored Products,Exact
2025-09-17,B0673178,SKU-0001,2607,33,15.23,4,291.04,Sponsored Brands,Exact
2025-09-17,B0494532,SKU-0002,989,15,7.58,1,23.89,Sponsored Brands,Phrase
2025-09-17,B0466098,SKU-0003,2173,39,35.48,5,83.25,Sponsored Products,Broad
2025-09-17,B0287544,SKU-0004,885,7,3.92,0,0.0,Sponsored Brands,Phrase
2025-09-17,B0444234,SKU-0005,1192,19,10.8,1,96.73,Sponsored Brands,Broad
2025-09-17,B0474559,SKU-0006,1999,22,18.02,1,100.23,Sponsored Brands,Phrase
2025-09-17,B0760123,SKU-0007,1745,14,8.72,1,63.66,Sponsored Products,Phrase
2025-09-17,B0300550,SKU-0008,1930,37,18.49,4,119.99,Sponsored Brands,Phrase
2025-09-17,B0565132,SKU-0009,1362,11,6.34,1,134.01,Sponsored Products,Phrase
2025-09-17,B0138771,SKU-0010,2187,18,14.06,1,82.96,Sponsored Brands,Phrase
2025-09-17,B0165870,SKU-0011,2082,21,7.77,2,71.62,Sponsored Products,Phrase
2025-09-17,B0661462,SKU-0012,1486,29,23.91,3,132.25,Sponsored Brands,Phrase
2025-09-17,B0241131,SKU-0013,2721,25,22.02,1,117.27,Sponsored Products,Phrase
2025-09-17,B0934569,SKU-0014,3583,59,27.79,3,274.51,Sponsored Brands,Broad
2025-09-17,B0916675,SKU-0015,1669,27,24.71,2,86.9,Sponsored Products,Phrase
2025-09-18,B0673178,SKU-0001,684,13,7.72,1,78.17,Sponsored Products,Broad
2025-09-18,B0494532,SKU-0002,1369,14,11.84,0,0.0,Sponsored Brands,Phrase
2025-09-18,B0466098,SKU-0003,2804,31,14.43,4,73.26,Sponsored Brands,Broad
2025-09-18,B0287544,SKU-0004,1996,26,17.45,3,342.83,Sponsored Products,Exact
2025-09-18,B0444234,SKU-0005,1224,18,9.58,2,178.1,Sponsored Products,Broad
2025-09-18,B0474559,SKU-0006,2172,31,23.02,2,179.0,Sponsored Products,Broad
2025-09-18,B0760123,SKU-0007,1774,35,28.15,2,127.47,Sponsored Products,Broad
2025-09-18,B0300550,SKU-0008,1305,16,11.82,1,28.2,Sponsored Brands,Exact
2025-09-18,B0565132,SKU-0009,1725,23,14.78,2,277.43,Sponsored Brands,Exact
2025-09-18,B0138771,SKU-0010,967,9,5.46,0,0.0,Sponsored Products,Broad
2025-09-18,B0165870,SKU-0011,1731,13,8.08,1,37.46,Sponsored Brands,Phrase
2025-09-18,B0661462,SKU-0012,1614,21,15.91,1,46.85,Sponsored Products,Phrase
2025-09-18,B0241131,SKU-0013,1917,28,23.09,4,470.37,Sponsored Products,Broad
2025-09-18,B0934569,SKU-0014,2647,28,17.7,3,282.1,Sponsored Products,Exact
2025-09-18,B0916675,SKU-0015,2179,23,16.16,2,87.11,Sponsored Brands,Phrase
2025-09-19,B0673178,SKU-0001,1961,16,10.24,2,148.13,Sponsored Products,Broad
2025-09-19,B0494532,SKU-0002,2132,25,21.45,1,23.79,Sponsored Brands,Exact
2025-09-19,B0466098,SKU-0003,2167,36,26.7,2,36.86,Sponsored Products,Broad
2025-09-19,B0287544,SKU-0004,2343,42,21.04,4,486.81,Sponsored Brands,Phrase
2025-09-19,B0444234,SKU-0005,1061,15,8.49,1,89.33,Sponsored Products,Exact
2025-09-19,B0474559,SKU-0006,2594,33,19.48,4,383.93,Sponsored Products,Phrase
2025-09-19,B0760123,SKU-0007,1649,20,16.07,1,69.29,Sponsored Brands,Exact
2025-09-19,B0300550,SKU-0008,2176,20,9.65,2,58.92,Sponsored Brands,Phrase
2025-09-19,B0565132,SKU-0009,201,3,1.93,0,0.0,Sponsored Products,Broad
2025-09-19,B0138771,SKU-0010,2050,18,15.17,2,167.58,Sponsored Brands,Phrase
2025-09-19,B0165870,SKU-0011,1164,10,5.16,1,41.27,Sponsored Products,Exact
2025-09-19,B0661462,SKU-0012,443,6,5.66,0,0.0,Sponsored Products,Phrase
2025-09-19,B0241131,SKU-0013,1493,26,16.57,2,234.3,Sponsored Products,Phrase
2025-09-19,B0934569,SKU-0014,2038,28,15.36,3,309.74,Sponsored Brands,Broad
2025-09-19,B0916675,SKU-0015,1957,30,27.04,4,159.34,Sponsored Products,Exact
2025-09-20,B0673178,SKU-0001,2696,45,29.88,2,147.79,Sponsored Products,Phrase
2025-09-20,B0494532,SKU-0002,2638,36,24.44,3,66.89,Sponsored Brands,Exact
2025-09-20,B0466098,SKU-0003,3406,50,28.68,7,122.92,Sponsored Products,Broad
2025-09-20,B0287544,SKU-0004,1769,15,5.84,1,114.21,Sponsored Products,Phrase
2025-09-20,B0444234,SKU-0005,2045,32,13.28,2,188.86,Sponsored Products,Phrase
2025-09-20,B0474559,SKU-0006,1654,27,17.54,2,183.88,Sponsored Products,Exact
2025-09-20,B0760123,SKU-0007,1142,18,7.52,1,70.85,Sponsored Products,Broad
2025-09-20,B0300550,SKU-0008,2233,23,19.99,1,27.81,Sponsored Brands,Phrase
2025-09-20,B0565132,SKU-0009,1075,19,12.51,1,143.28,Sponsored Brands,Broad
2025-09-20,B0138771,SKU-0010,2294,41,37.87,5,416.65,Sponsored Products,Phrase
2025-09-20,B0165870,SKU-0011,2011,27,17.53,1,39.83,Sponsored Products,Exact
2025-09-20,B0661462,SKU-0012,1561,31,12.24,4,186.74,Sponsored Products,Phrase
2025-09-20,B0241131,SKU-0013,3031,45,20.45,6,794.37,Sponsored Products,Exact
2025-09-20,B0934569,SKU-0014,1769,27,16.77,3,306.55,Sponsored Products,Broad
2025-09-20,B0916675,SKU-0015,3057,60,30.24,9,360.39,Sponsored Products,Exact
2025-09-21,B0673178,SKU-0001,1201,19,14.75,1,78.29,Sponsored Products,Phrase
2025-09-21,B0494532,SKU-0002,1969,26,16.99,2,43.99,Sponsored Brands,Phrase
2025-09-21,B0466098,SKU-0003,2891,49,23.41,7,121.33,Sponsored Brands,Phrase
2025-09-21,B0287544,SKU-0004,1860,36,15.2,5,537.53,Sponsored Brands,Exact
2025-09-21,B0444234,SKU-0005,1933,30,16.48,4,355.14,Sponsored Products,Broad
2025-09-21,B0474559,SKU-0006,1939,22,8.34,2,177.7,Sponsored Brands,Exact
2025-09-21,B0760123,SKU-0007,1993,39,35.81,4,274.99,Sponsored Products,Exact
2025-09-21,B0300550,SKU-0008,1763,24,20.94,1,27.83,Sponsored Products,Broad
2025-09-21,B0565132,SKU-0009,1658,15,10.93,2,251.75,Sponsored Brands,Phrase
2025-09-21,B0138771,SKU-0010,3351,34,26.17,4,338.81,Sponsored Products,Phrase
2025-09-21,B0165870,SKU-0011,1757,29,25.76,3,118.83,Sponsored Products,Exact
2025-09-21,B0661462,SKU-0012,2360,24,20.38,3,139.87,Sponsored Products,Broad
2025-09-21,B0241131,SKU-0013,951,10,7.39,1,119.4,Sponsored Brands,Phrase
2025-09-21,B0934569,SKU-0014,1305,23,9.97,3,288.09,Sponsored Brands,Phrase
2025-09-21,B0916675,SKU-0015,2445,20,8.71,2,79.41,Sponsored Products,Phrase
2025-09-22,B0673178,SKU-0001,2105,24,19.99,2,167.67,Sponsored Brands,Broad
2025-09-22,B0494532,SKU-0002,2260,39,29.63,4,95.34,Sponsored Products,Phrase
2025-09-22,B0466098,SKU-0003,2366,41,29.14,5,94.8,Sponsored Brands,Phrase
2025-09-22,B0287544,SKU-0004,2415,39,33.29,1,120.69,Sponsored Products,Broad
2025-09-22,B0444234,SKU-0005,2128,39,36.77,3,289.58,Sponsored Brands,Broad
2025-09-22,B0474559,SKU-0006,946,12,6.4,1,102.24,Sponsored Products,Broad
2025-09-22,B0760123,SKU-0007,1058,11,4.63,1,65.66,Sponsored Brands,Phrase
2025-09-22,B0300550,SKU-0008,1164,15,9.03,1,29.31,Sponsored Products,Exact
2025-09-22,B0565132,SKU-0009,895,14,10.44,0,0.0,Sponsored Products,Exact
2025-09-22,B0138771,SKU-0010,1719,18,14.22,1,77.34,Sponsored Products,Broad
2025-09-22,B0165870,SKU-0011,1374,24,10.27,2,78.39,Sponsored Brands,Phrase
2025-09-22,B0661462,SKU-0012,2046,26,21.31,2,98.04,Sponsored Brands,Exact
2025-09-22,B0241131,SKU-0013,2585,42,39.27,5,633.2,Sponsored Products,Phrase
2025-09-22,B0934569,SKU-0014,1971,28,23.63,3,297.72,Sponsored Brands,Phrase
2025-09-22,B0916675,SKU-0015,2253,44,32.32,3,130.38,Sponsored Products,Exact
2025-09-23,B0673178,SKU-0001,1340,22,17.83,1,74.92,Sponsored Products,Broad
2025-09-23,B0494532,SKU-0002,1041,19,11.76,1,24.85,Sponsored Brands,Phrase
2025-09-23,B0466098,SKU-0003,2159,18,14.39,2,33.6,Sponsored Brands,Exact
2025-09-23,B0287544,SKU-0004,1214,10,5.09,0,0.0,Sponsored Brands,Phrase
2025-09-23,B0444234,SKU-0005,1466,13,9.49,1,87.28,Sponsored Products,Broad
2025-09-23,B0474559,SKU-0006,2153,36,26.1,2,197.32,Sponsored Products,Broad
2025-09-23,B0760123,SKU-0007,2082,41,21.2,5,320.12,Sponsored Brands,Phrase
2025-09-23,B0300550,SKU-0008,1602,29,12.46,2,56.41,Sponsored Brands,Exact
2025-09-23,B0565132,SKU-0009,1060,10,4.21,0,0.0,Sponsored Brands,Exact
2025-09-23,B0138771,SKU-0010,2222,42,38.51,5,440.35,Sponsored Brands,Exact
2025-09-23,B0165870,SKU-0011,2172,30,26.94,3,107.33,Sponsored Products,Broad
