order_date,asin,sku,units,unit_price,gross_revenue,marketplace_fees,cogs,shipping_cost,market,fulfillment,channel,buy_box_pct
2025-09-01,B0474559,SKU-0006,6,96.54,579.24,99.41,260.32,14.87,US,FBM,Ads,0.939
2025-09-01,B0760123,SKU-0007,4,64.19,256.76,34.0,121.31,4.43,DE,FBA,Organic,0.759
2025-09-01,B0300550,SKU-0008,9,28.96,260.64,38.42,110.95,14.14,US,FBM,Ads,0.78
2025-09-01,B0565132,SKU-0009,7,132.34,926.38,160.87,372.17,17.56,UK,FBM,Organic,0.852
2025-09-01,B0138771,SKU-0010,4,80.9,323.6,48.6,159.28,9.46,DE,FBA,Ads,0.877
2025-09-01,B0165870,SKU-0011,14,38.46,538.44,93.17,268.19,27.49,US,FBM,Ads,0.903
2025-09-01,B0241131,SKU-0013,10,124.32,1243.2,217.65,525.47,21.91,CA,FBA,Ads,0.877
2025-09-01,B0934569,SKU-0014,8,89.4,715.2,123.14,288.13,19.63,DE,FBM,Organic,0.928
2025-09-01,B0916675,SKU-0015,5,39.16,195.8,26.69,83.5,6.28,CA,FBA,Ads,0.728
2025-09-02,B0673178,SKU-0001,12,76.26,915.12,162.56,396.38,19.6,UK,FBA,Organic,0.8
2025-09-02,B0494532,SKU-0002,8,23.74,189.92,30.96,99.49,12.49,DE,FBA,Ads,0.835
2025-09-02,B0466098,SKU-0003,3,16.05,48.15,6.38,26.74,5.21,DE,FBA,Ads,0.832
2025-09-02,B0287544,SKU-0004,12,120.08,1440.96,182.35,796.5,23.48,UK,FBA,Ads,0.805
2025-09-02,B0444234,SKU-0005,4,97.12,388.48,61.14,206.02,10.22,CA,FBM,Ads,0.93
2025-09-02,B0474559,SKU-0006,15,96.96,1454.4,256.31,698.78,31.5,CA,FBM,Organic,0.809
2025-09-02,B0760123,SKU-0007,7,64.81,453.67,73.71,191.9,16.7,DE,FBA,Ads,0.726
2025-09-02,B0565132,SKU-0009,7,119.64,837.48,119.92,416.3,13.77,US,FBA,Organic,0.856
2025-09-02,B0138771,SKU-0010,8,74.47,595.76,88.81,324.61,10.64,UK,FBA,Organic,0.755
2025-09-02,B0165870,SKU-0011,10,39.26,392.6,52.84,161.79,13.13,DE,FBA,Ads,0.778
2025-09-02,B0661462,SKU-0012,5,40.9,204.5,27.21,97.82,6.76,US,FBM,Ads,0.813
2025-09-02,B0241131,SKU-0013,1,121.17,121.17,15.01,61.4,1.86,CA,FBA,Organic,0.858
2025-09-02,B0934569,SKU-0014,8,90.74,725.92,123.58,383.93,10.27,UK,FBM,Organic,0.886
2025-09-02,B0916675,SKU-0015,18,43.19,777.42,104.92,311.98,30.6,UK,FBA,Ads,0.742
2025-09-03,B0673178,SKU-0001,5,75.79,378.95,60.73,187.91,10.05,CA,FBA,Organic,0.73
2025-09-03,B0494532,SKU-0002,7,23.57,164.99,26.66,74.49,16.1,US,FBM,Organic,0.84
2025-09-03,B0466098,SKU-0003,15,16.99,254.85,35.65,137.85,31.34,UK,FBA,Organic,0.798
2025-09-03,B0444234,SKU-0005,7,89.42,625.94,84.05,279.1,16.11,US,FBA,Organic,0.736
2025-09-03,B0474559,SKU-0006,7,96.41,674.87,96.64,304.79,16.75,US,FBA,Ads,0.948
2025-09-03,B0760123,SKU-0007,6,64.59,387.54,65.13,160.01,14.53,US,FBM,Ads,0.822
2025-09-03,B0300550,SKU-0008,11,26.85,295.35,44.4,161.58,26.72,CA,FBA,Ads,0.886
2025-09-03,B0565132,SKU-0009,10,140.8,1408.0,199.19,700.58,12.22,DE,FBA,Organic,0.924
2025-09-03,B0138771,SKU-0010,1,82.41,82.41,11.73,38.96,1.88,CA,FBM,Organic,0.728
2025-09-03,B0165870,SKU-0011,4,33.91,135.64,23.98,74.39,4.62,US,FBA,Organic,0.931
2025-09-03,B0661462,SKU-0012,5,48.07,240.35,36.45,131.83,7.56,CA,FBA,Organic,0.896
2025-09-03,B0241131,SKU-0013,7,111.7,781.9,116.12,426.91,8.07,UK,FBM,Ads,0.868
2025-09-03,B0934569,SKU-0014,11,102.88,1131.68,158.63,456.42,12.42,UK,FBM,Organic,0.868
2025-09-03,B0916675,SKU-0015,13,42.36,550.68,86.97,231.81,29.96,DE,FBA,Ads,0.953
2025-09-04,B0673178,SKU-0001,8,77.05,616.4,75.21,326.96,12.78,DE,FBM,Ads,0.731
2025-09-04,B0494532,SKU-0002,5,23.4,117.0,16.65,52.78,11.98,DE,FBM,Organic,0.812
2025-09-04,B0466098,SKU-0003,2,17.16,34.32,5.88,14.81,2.57,UK,FBA,Ads,0.942
2025-09-04,B0287544,SKU-0004,7,110.16,771.12,125.16,404.16,9.32,UK,FBA,Organic,0.792
2025-09-04,B0444234,SKU-0005,11,80.92,890.12,116.1,478.41,21.46,CA,FBM,Organic,0.801
2025-09-04,B0474559,SKU-0006,5,92.01,460.05,67.81,238.99,12.69,UK,FBM,Organic,0.721
2025-09-04,B0760123,SKU-0007,15,68.58,1028.7,144.43,468.5,29.62,UK,FBM,Organic,0.768
2025-09-04,B0300550,SKU-0008,1,31.06,31.06,5.45,15.91,2.45,DE,FBA,Ads,0.886
2025-09-04,B0565132,SKU-0009,4,124.85,499.4,77.03,268.65,6.32,CA,FBM,Ads,0.951
2025-09-04,B0138771,SKU-0010,9,74.87,673.83,119.55,304.74,20.42,DE,FBA,Ads,0.804
2025-09-04,B0165870,SKU-0011,12,34.76,417.12,74.13,185.62,31.15,DE,FBA,Ads,0.88
2025-09-04,B0661462,SKU-0012,6,46.37,278.22,40.97,137.65,11.25,UK,FBM,Ads,0.76
2025-09-04,B0241131,SKU-0013,2,122.2,244.4,39.44,125.57,3.35,CA,FBM,Ads,0.733
2025-09-04,B0934569,SKU-0014,10,98.27,982.7,122.35,466.4,24.41,US,FBA,Ads,0.822
2025-09-04,B0916675,SKU-0015,10,41.17,411.7,66.0,201.15,22.36,UK,FBA,Ads,0.95
2025-09-05,B0673178,SKU-0001,2,69.41,138.82,22.09,56.87,3.24,US,FBM,Ads,0.732
2025-09-05,B0494532,SKU-0002,7,25.0,175.0,30.49,95.51,14.29,CA,FBM,Ads,0.895
2025-09-05,B0466098,SKU-0003,10,16.15,161.5,19.85,66.53,21.75,US,FBM,Ads,0.893
2025-09-05,B0287544,SKU-0004,4,112.53,450.12,73.17,230.16,9.24,CA,FBM,Ads,0.842
2025-09-05,B0444234,SKU-0005,6,83.48,500.88,84.83,220.7,10.22,US,FBA,Ads,0.924
2025-09-05,B0474559,SKU-0006,4,92.83,371.32,58.63,165.55,4.67,CA,FBM,Ads,0.956
2025-09-05,B0760123,SKU-0007,7,65.46,458.22,66.3,197.13,9.7,DE,FBM,Ads,0.815
2025-09-05,B0300550,SKU-0008,7,26.61,186.27,33.49,79.92,13.68,DE,FBM,Ads,0.875
2025-09-05,B0565132,SKU-0009,4,119.27,477.08,81.1,250.43,7.94,CA,FBM,Ads,0.735
2025-09-05,B0138771,SKU-0010,8,78.9,631.2,95.63,260.44,12.98,CA,FBM,Ads,0.812
2025-09-05,B0165870,SKU-0011,9,35.75,321.75,51.52,161.24,16.59,UK,FBA,Organic,0.928
2025-09-05,B0661462,SKU-0012,4,42.68,170.72,20.69,79.87,9.77,UK,FBM,Organic,0.762
2025-09-05,B0241131,SKU-0013,5,122.17,610.85,78.93,262.54,9.88,DE,FBA,Organic,0.834
2025-09-05,B0934569,SKU-0014,7,100.64,704.48,115.65,386.87,9.87,DE,FBA,Ads,0.73
2025-09-05,B0916675,SKU-0015,1,38.21,38.21,5.29,20.18,1.44,DE,FBA,Organic,0.855
2025-09-06,B0673178,SKU-0001,6,81.66,489.96,76.5,199.15,7.59,UK,FBA,Ads,0.876
2025-09-06,B0494532,SKU-0002,12,24.38,292.56,46.78,123.07,22.52,DE,FBM,Ads,0.843
2025-09-06,B0466098,SKU-0003,5,15.74,78.7,12.01,35.56,12.31,US,FBA,Ads,0.865
2025-09-06,B0287544,SKU-0004,12,106.89,1282.68,208.9,703.04,30.09,UK,FBM,Organic,0.897
2025-09-06,B0444234,SKU-0005,12,89.56,1074.72,179.91,575.28,24.8,DE,FBM,Organic,0.828
2025-09-06,B0474559,SKU-0006,9,91.58,824.22,133.15,437.38,22.48,CA,FBA,Ads,0.733
2025-09-06,B0760123,SKU-0007,8,66.75,534.0,76.49,281.73,9.38,UK,FBM,Ads,0.895
2025-09-06,B0300550,SKU-0008,6,29.89,179.34,26.59,96.46,11.69,DE,FBM,Organic,0.845
2025-09-06,B0565132,SKU-0009,6,126.14,756.84,104.28,394.85,6.75,CA,FBA,Organic,0.769
2025-09-06,B0138771,SKU-0010,2,88.68,177.36,30.61,96.47,2.98,UK,FBM,Ads,0.863
2025-09-06,B0165870,SKU-0011,12,36.53,438.36,69.2,240.03,25.18,DE,FBA,Organic,0.807
2025-09-06,B0661462,SKU-0012,9,40.88,367.92,48.58,159.53,11.44,UK,FBA,Ads,0.819
2025-09-06,B0241131,SKU-0013,3,111.48,334.44,46.52,157.5,6.77,UK,FBM,Organic,0.832
2025-09-06,B0934569,SKU-0014,8,91.53,732.24,124.2,392.44,16.89,DE,FBA,Ads,0.854
2025-09-06,B0916675,SKU-0015,10,41.79,417.9,65.94,173.41,25.31,DE,FBM,Ads,0.937
2025-09-07,B0673178,SKU-0001,6,81.31,487.86,66.58,241.65,7.03,DE,FBM,Ads,0.807
2025-09-07,B0494532,SKU-0002,9,24.82,223.38,36.73,111.73,11.42,UK,FBA,Organic,0.918
2025-09-07,B0466098,SKU-0003,10,17.18,171.8,20.81,93.3,14.33,DE,FBA,Ads,0.907
2025-09-07,B0287544,SKU-0004,8,117.86,942.88,147.37,381.2,12.25,UK,FBM,Organic,0.852
2025-09-07,B0444234,SKU-0005,8,84.97,679.76,82.05,335.6,15.13,UK,FBM,Organic,0.85
2025-09-07,B0474559,SKU-0006,9,84.75,762.75,106.15,399.64,18.16,CA,FBA,Organic,0.938
2025-09-07,B0760123,SKU-0007,6,70.95,425.7,59.31,233.33,8.18,US,FBA,Ads,0.801
2025-09-07,B0300550,SKU-0008,9,27.88,250.92,42.63,114.75,10.46,CA,FBM,Organic,0.834
2025-09-07,B0565132,SKU-0009,8,125.78,1006.24,121.83,516.91,15.33,UK,FBA,Organic,0.749
2025-09-07,B0138771,SKU-0010,14,77.38,1083.32,177.54,503.8,27.07,CA,FBA,Ads,0.77
2025-09-07,B0165870,SKU-0011,4,36.22,144.88,17.97,58.33,5.41,CA,FBM,Ads,0.751
2025-09-07,B0241131,SKU-0013,5,112.22,561.1,69.98,284.57,12.74,CA,FBM,Ads,0.734
2025-09-07,B0934569,SKU-0014,13,93.09,1210.17,206.2,580.66,17.6,UK,FBA,Organic,0.927
2025-09-07,B0916675,SKU-0015,13,42.84,556.92,73.57,275.72,28.4,UK,FBA,Ads,0.864
2025-09-08,B0673178,SKU-0001,14,71.26,997.64,148.82,546.97,16.54,UK,FBM,Ads,0.779
2025-09-08,B0494532,SKU-0002,13,21.65,281.45,42.72,118.67,21.45,UK,FBM,Organic,0.738
2025-09-08,B0466098,SKU-0003,13,16.62,216.06,35.35,102.66,14.7,US,FBM,Organic,0.911
2025-09-08,B0287544,SKU-0004,8,102.75,822.0,128.56,394.12,18.99,UK,FBM,Ads,0.792
2025-09-08,B0444234,SKU-0005,2,85.34,170.68,22.35,79.28,4.22,CA,FBM,Ads,0.96
2025-09-08,B0474559,SKU-0006,11,88.24,970.64,144.21,539.01,24.58,DE,FBA,Ads,0.944
2025-09-08,B0760123,SKU-0007,10,61.47,614.7,73.88,284.36,14.02,DE,FBM,Organic,0.863
2025-09-08,B0300550,SKU-0008,9,26.74,240.66,35.62,106.7,17.21,UK,FBA,Organic,0.819
2025-09-08,B0565132,SKU-0009,3,119.24,357.72,47.16,196.13,3.77,US,FBA,Ads,0.826
2025-09-08,B0138771,SKU-0010,8,85.31,682.48,115.95,332.34,16.47,US,FBA,Organic,0.853
2025-09-08,B0165870,SKU-0011,6,35.06,210.36,28.27,97.65,10.71,US,FBM,Ads,0.929
2025-09-08,B0661462,SKU-0012,6,46.82,280.92,42.46,148.15,10.53,US,FBA,Organic,0.821
2025-09-08,B0241131,SKU-0013,7,133.44,934.08,165.19,507.8,16.27,UK,FBA,Ads,0.841
2025-09-08,B0934569,SKU-0014,8,102.49,819.92,106.91,387.89,11.04,US,FBA,Organic,0.892
2025-09-08,B0916675,SKU-0015,2,38.55,77.1,9.26,42.8,4.98,US,FBM,Ads,0.945
2025-09-09,B0673178,SKU-0001,8,74.61,596.88,96.97,287.65,11.51,DE,FBA,Ads,0.94
2025-09-09,B0494532,SKU-0002,8,22.6,180.8,21.8,93.73,9.68,UK,FBM,Organic,0.894
2025-09-09,B0466098,SKU-0003,6,17.51,105.06,18.3,52.84,9.52,DE,FBA,Organic,0.9
2025-09-09,B0287544,SKU-0004,13,109.18,1419.34,225.89,737.5,30.02,UK,FBA,Organic,0.915
2025-09-09,B0444234,SKU-0005,21,84.03,1764.63,270.91,737.78,30.27,DE,FBA,Ads,0.928
2025-09-09,B0474559,SKU-0006,8,94.42,755.36,118.56,379.36,10.15,DE,FBM,Organic,0.925
2025-09-09,B0760123,SKU-0007,6,62.57,375.42,46.9,207.14,12.65,CA,FBM,Ads,0.863
2025-09-09,B0300550,SKU-0008,13,30.22,392.86,69.6,193.3,31.3,US,FBA,Organic,0.782
2025-09-09,B0565132,SKU-0009,8,128.69,1029.52,147.59,473.51,13.58,US,FBA,Ads,0.911
2025-09-09,B0165870,SKU-0011,7,39.01,273.07,41.66,149.17,14.4,US,FBA,Ads,0.948
2025-09-09,B0661462,SKU-0012,4,40.77,163.08,20.58,79.08,9.99,CA,FBM,Organic,0.732
2025-09-09,B0241131,SKU-0013,5,121.9,609.5,88.95,337.62,9.61,DE,FBM,Organic,0.762
2025-09-09,B0934569,SKU-0014,4,100.93,403.72,54.52,222.71,7.96,US,FBA,Ads,0.863
2025-09-09,B0916675,SKU-0015,12,38.01,456.12,72.12,189.98,28.61,UK,FBA,Ads,0.723
2025-09-10,B0673178,SKU-0001,2,75.14,150.28,20.98,71.59,5.2,UK,FBM,Ads,0.841
2025-09-10,B0494532,SKU-0002,5,22.38,111.9,20.1,47.73,8.1,DE,FBM,Ads,0.952
2025-09-10,B0466098,SKU-0003,7,16.42,114.94,14.38,53.5,14.77,UK,FBM,Organic,0.842
2025-09-10,B0287544,SKU-0004,9,116.9,1052.1,183.52,482.13,18.14,US,FBA,Organic,0.91
2025-09-10,B0444234,SKU-0005,2,94.8,189.6,32.08,89.06,3.42,CA,FBA,Ads,0.754
2025-09-10,B0474559,SKU-0006,3,100.37,301.11,53.75,140.04,6.37,US,FBM,Organic,0.95
2025-09-10,B0760123,SKU-0007,7,66.37,464.59,75.5,193.45,15.05,CA,FBA,Organic,0.8
2025-09-10,B0300550,SKU-0008,7,26.98,188.86,27.47,81.26,17.64,US,FBA,Ads,0.765
2025-09-10,B0565132,SKU-0009,1,133.38,133.38,21.31,67.44,2.3,UK,FBA,Organic,0.825
2025-09-10,B0138771,SKU-0010,9,77.17,694.53,113.08,289.94,11.49,CA,FBA,Ads,0.9
2025-09-10,B0165870,SKU-0011,7,40.06,280.42,46.95,149.22,15.65,DE,FBA,Ads,0.831
2025-09-10,B0661462,SKU-0012,4,48.84,195.36,33.66,101.19,7.2,DE,FBA,Organic,0.863
2025-09-10,B0241131,SKU-0013,5,132.61,663.05,108.54,281.8,7.48,CA,FBA,Ads,0.754
2025-09-10,B0934569,SKU-0014,11,93.26,1025.86,150.47,547.31,24.71,UK,FBA,Organic,0.891
2025-09-10,B0916675,SKU-0015,5,38.56,192.8,33.94,81.37,10.22,CA,FBA,Organic,0.778
2025-09-11,B0673178,SKU-0001,2,69.49,138.98,18.78,71.41,2.28,CA,FBM,Organic,0.861
2025-09-11,B0494532,SKU-0002,1,24.13,24.13,4.2,9.83,1.56,UK,FBA,Organic,0.856
2025-09-11,B0466098,SKU-0003,2,17.82,35.64,6.31,19.33,3.16,CA,FBM,Ads,0.852
2025-09-11,B0287544,SKU-0004,1,110.51,110.51,18.54,61.18,2.58,US,FBM,Organic,0.836
2025-09-11,B0444234,SKU-0005,4,89.19,356.76,57.81,174.08,5.69,CA,FBA,Ads,0.948
2025-09-11,B0474559,SKU-0006,5,86.88,434.4,60.25,181.55,6.9,UK,FBA,Ads,0.899
2025-09-11,B0760123,SKU-0007,6,67.48,404.88,53.64,222.41,8.29,CA,FBA,Ads,0.929
2025-09-11,B0300550,SKU-0008,2,31.75,63.5,7.81,30.0,3.87,CA,FBM,Organic,0.772
2025-09-11,B0565132,SKU-0009,9,140.05,1260.45,178.1,525.0,14.1,US,FBM,Organic,0.859
2025-09-11,B0138771,SKU-0010,2,81.72,163.44,24.32,91.07,5.05,US,FBA,Ads,0.899
2025-09-11,B0165870,SKU-0011,4,35.51,142.04,24.0,60.81,7.33,DE,FBM,Ads,0.79
2025-09-11,B0661462,SKU-0012,5,44.81,224.05,26.95,115.15,8.64,DE,FBA,Ads,0.835
2025-09-11,B0241131,SKU-0013,2,128.22,256.44,33.46,142.39,4.79,DE,FBA,Organic,0.916
2025-09-11,B0934569,SKU-0014,7,102.54,717.78,90.98,390.11,17.41,UK,FBM,Organic,0.855
2025-09-11,B0916675,SKU-0015,7,38.34,268.38,40.49,147.82,16.35,US,FBM,Ads,0.806
2025-09-12,B0673178,SKU-0001,15,73.36,1100.4,133.28,610.83,22.21,UK,FBM,Organic,0.799
2025-09-12,B0494532,SKU-0002,6,22.98,137.88,24.23,55.55,7.25,CA,FBM,Ads,0.885
2025-09-12,B0466098,SKU-0003,13,17.68,229.84,27.73,126.96,21.02,CA,FBA,Organic,0.914
2025-09-12,B0287544,SKU-0004,13,105.65,1373.45,188.45,618.32,26.5,UK,FBM,Ads,0.744
2025-09-12,B0444234,SKU-0005,16,90.87,1453.92,184.1,777.58,24.48,UK,FBA,Organic,0.763
2025-09-12,B0474559,SKU-0006,7,94.79,663.53,118.86,332.13,10.08,CA,FBA,Organic,0.953
2025-09-12,B0760123,SKU-0007,4,70.39,281.56,50.45,113.06,8.96,CA,FBA,Organic,0.734
2025-09-12,B0300550,SKU-0008,6,30.9,185.4,31.39,98.72,15.08,UK,FBA,Organic,0.771
2025-09-12,B0565132,SKU-0009,8,134.61,1076.88,160.78,458.27,11.08,CA,FBA,Organic,0.958
2025-09-12,B0138771,SKU-0010,14,84.52,1183.28,153.18,589.94,34.27,US,FBA,Organic,0.892
2025-09-12,B0165870,SKU-0011,6,37.98,227.88,35.1,115.76,13.25,DE,FBA,Organic,0.941
2025-09-12,B0661462,SKU-0012,10,41.02,410.2,56.85,179.39,13.0,CA,FBM,Ads,0.786
2025-09-12,B0934569,SKU-0014,2,101.81,203.62,28.71,105.55,2.92,US,FBA,Organic,0.915
2025-09-12,B0916675,SKU-0015,6,43.15,258.9,34.71,126.98,12.97,DE,FBA,Organic,0.853
2025-09-13,B0673178,SKU-0001,1,74.18,74.18,13.21,30.99,2.14,CA,FBM,Organic,0.823
2025-09-13,B0494532,SKU-0002,8,22.42,179.36,30.68,94.76,20.63,DE,FBM,Ads,0.736
2025-09-13,B0466098,SKU-0003,10,17.12,171.2,26.91,82.01,15.18,UK,FBA,Organic,0.724
2025-09-13,B0287544,SKU-0004,4,104.14,416.56,58.43,182.21,5.65,US,FBM,Organic,0.74
2025-09-13,B0444234,SKU-0005,6,85.74,514.44,66.34,224.23,8.97,DE,FBA,Ads,0.762
2025-09-13,B0474559,SKU-0006,8,86.16,689.28,90.42,278.7,19.46,DE,FBM,Organic,0.844
2025-09-13,B0760123,SKU-0007,13,63.09,820.17,139.35,424.35,27.58,DE,FBM,Ads,0.799
2025-09-13,B0300550,SKU-0008,10,26.84,268.4,42.58,136.57,14.06,DE,FBM,Ads,0.75
2025-09-13,B0565132,SKU-0009,8,125.76,1006.08,152.13,457.52,14.94,US,FBA,Ads,0.825
2025-09-13,B0138771,SKU-0010,5,77.1,385.5,69.13,205.96,5.72,US,FBM,Organic,0.722
2025-09-13,B0165870,SKU-0011,6,37.53,225.18,39.46,95.1,12.83,CA,FBA,Organic,0.795
2025-09-13,B0241131,SKU-0013,6,113.24,679.44,121.04,287.0,10.88,DE,FBA,Organic,0.794
2025-09-13,B0934569,SKU-0014,10,90.31,903.1,132.3,371.83,24.85,US,FBA,Ads,0.861
2025-09-13,B0916675,SKU-0015,5,40.13,200.65,31.04,106.95,9.18,UK,FBM,Ads,0.734
2025-09-14,B0673178,SKU-0001,8,79.28,634.24,99.52,328.83,20.25,DE,FBM,Organic,0.95
2025-09-14,B0466098,SKU-0003,6,16.71,100.26,16.54,41.53,12.59,UK,FBM,Organic,0.922
2025-09-14,B0287544,SKU-0004,8,109.45,875.6,121.24,488.66,13.51,DE,FBM,Organic,0.835
2025-09-14,B0444234,SKU-0005,7,97.04,679.28,114.65,373.7,10.65,DE,FBA,Organic,0.724
2025-09-14,B0474559,SKU-0006,11,100.76,1108.36,165.52,580.32,25.87,DE,FBA,Ads,0.943
2025-09-14,B0760123,SKU-0007,4,62.32,249.28,43.24,102.85,8.72,US,FBA,Ads,0.887
2025-09-14,B0300550,SKU-0008,9,29.87,268.83,43.39,112.67,12.31,US,FBM,Organic,0.841
2025-09-14,B0565132,SKU-0009,9,129.66,1166.94,194.18,558.18,11.51,DE,FBM,Ads,0.868
2025-09-14,B0138771,SKU-0010,6,88.43,530.58,95.35,291.77,10.15,DE,FBA,Organic,0.835
2025-09-14,B0165870,SKU-0011,7,40.56,283.92,47.08,143.04,17.79,DE,FBM,Organic,0.932
2025-09-14,B0661462,SKU-0012,3,42.0,126.0,21.79,61.94,6.13,CA,FBA,Organic,0.955
2025-09-14,B0241131,SKU-0013,6,118.59,711.54,106.72,396.36,7.08,CA,FBA,Organic,0.901
2025-09-14,B0934569,SKU-0014,12,100.34,1204.08,156.95,612.94,27.07,US,FBM,Organic,0.797
2025-09-14,B0916675,SKU-0015,9,40.14,361.26,60.76,170.36,22.04,UK,FBA,Ads,0.934
2025-09-15,B0673178,SKU-0001,1,73.9,73.9,12.72,32.78,2.04,DE,FBM,Organic,0.844
2025-09-15,B0494532,SKU-0002,15,22.07,331.05,50.67,184.92,33.56,US,FBM,Ads,0.913
2025-09-15,B0466098,SKU-0003,14,16.36,229.04,28.76,92.24,16.37,DE,FBM,Ads,0.878
2025-09-15,B0287544,SKU-0004,8,106.29,850.32,126.94,415.96,19.72,US,FBA,Ads,0.901
2025-09-15,B0444234,SKU-0005,11,94.69,1041.59,142.96,560.99,14.5,UK,FBA,Ads,0.868
2025-09-15,B0474559,SKU-0006,12,88.28,1059.36,143.14,484.95,25.1,DE,FBM,Ads,0.745
2025-09-15,B0760123,SKU-0007,11,64.44,708.84,118.75,289.58,17.63,UK,FBA,Organic,0.841
2025-09-15,B0300550,SKU-0008,10,31.46,314.6,39.38,149.75,25.54,UK,FBA,Organic,0.921
2025-09-15,B0565132,SKU-0009,11,136.17,1497.87,238.5,756.3,15.72,UK,FBA,Ads,0.946
2025-09-15,B0138771,SKU-0010,7,75.74,530.18,71.12,295.97,10.64,UK,FBM,Organic,0.921
2025-09-15,B0165870,SKU-0011,2,35.56,71.12,9.55,39.46,2.93,CA,FBA,Organic,0.853
2025-09-15,B0661462,SKU-0012,6,43.99,263.94,44.92,137.22,7.14,CA,FBM,Organic,0.927
2025-09-15,B0241131,SKU-0013,1,115.2,115.2,15.09,48.74,2.24,US,FBA,Ads,0.855
2025-09-15,B0934569,SKU-0014,10,85.84,858.4,150.89,370.84,21.84,US,FBA,Ads,0.814
2025-09-15,B0916675,SKU-0015,10,44.01,440.1,54.53,194.36,16.56,DE,FBA,Organic,0.752
2025-09-16,B0673178,SKU-0001,4,73.39,293.56,48.76,158.16,4.54,CA,FBA,Organic,0.744
2025-09-16,B0494532,SKU-0002,1,22.61,22.61,3.74,11.44,2.24,CA,FBA,Ads,0.762
2025-09-16,B0466098,SKU-0003,11,17.42,191.62,27.27,93.73,27.56,UK,FBA,Organic,0.893
2025-09-16,B0287544,SKU-0004,3,103.52,310.56,47.38,168.04,5.35,DE,FBA,Organic,0.782
2025-09-16,B0474559,SKU-0006,7,85.35,597.45,102.6,272.02,11.81,US,FBM,Organic,0.736
2025-09-16,B0760123,SKU-0007,6,70.04,420.24,50.79,203.91,10.23,UK,FBM,Ads,0.819
2025-09-16,B0300550,SKU-0008,3,29.17,87.51,14.04,47.48,5.64,US,FBM,Ads,0.901
2025-09-16,B0565132,SKU-0009,8,124.33,994.64,123.63,424.57,13.66,UK,FBM,Organic,0.938
2025-09-16,B0138771,SKU-0010,9,87.32,785.88,113.57,402.22,16.9,US,FBM,Organic,0.927
2025-09-16,B0165870,SKU-0011,9,36.98,332.82,47.8,162.83,18.46,UK,FBA,Ads,0.927
2025-09-16,B0661462,SKU-0012,13,46.97,610.61,75.23,319.66,27.81,CA,FBA,Organic,0.78
2025-09-16,B0241131,SKU-0013,3,119.53,358.59,52.94,157.54,3.85,CA,FBM,Organic,0.793
2025-09-16,B0934569,SKU-0014,9,96.61,869.49,119.09,408.0,20.87,CA,FBA,Organic,0.742
2025-09-16,B0916675,SKU-0015,10,39.19,391.9,52.29,214.49,11.63,DE,FBM,Organic,0.928
2025-09-17,B0673178,SKU-0001,4,74.98,299.92,49.45,120.95,7.91,US,FBM,Ads,0.904
2025-09-17,B0494532,SKU-0002,7,24.49,171.43,20.59,78.9,12.83,DE,FBM,Ads,0.78
2025-09-17,B0466098,SKU-0003,6,17.2,103.2,16.69,47.0,10.89,DE,FBA,Ads,0.739
2025-09-17,B0287544,SKU-0004,3,107.98,323.94,48.57,154.09,3.52,US,FBA,Organic,0.725
2025-09-17,B0444234,SKU-0005,5,86.71,433.55,70.87,186.37,12.22,DE,FBM,Ads,0.8
2025-09-17,B0474559,SKU-0006,6,94.36,566.16,84.77,231.55,14.28,DE,FBA,Ads,0.951
2025-09-17,B0760123,SKU-0007,7,71.11,497.77,62.3,229.54,14.26,US,FBA,Organic,0.745
2025-09-17,B0300550,SKU-0008,10,28.1,281.0,38.09,119.59,17.18,DE,FBM,Ads,0.922
2025-09-17,B0565132,SKU-0009,13,119.13,1548.69,263.49,825.87,25.52,US,FBA,Organic,0.853
2025-09-17,B0165870,SKU-0011,2,36.86,73.72,10.36,41.16,4.06,US,FBM,Organic,0.902
2025-09-17,B0661462,SKU-0012,6,48.83,292.98,36.21,158.22,12.76,US,FBM,Organic,0.94
2025-09-17,B0241131,SKU-0013,10,118.04,1180.4,158.58,551.84,16.99,UK,FBM,Organic,0.928
2025-09-17,B0934569,SKU-0014,9,102.62,923.58,115.42,400.81,19.43,DE,FBM,Ads,0.833
2025-09-17,B0916675,SKU-0015,17,36.86,626.62,95.03,254.09,19.04,CA,FBM,Organic,0.893
2025-09-18,B0673178,SKU-0001,9,75.77,681.93,109.54,370.67,14.91,US,FBM,Ads,0.836
2025-09-18,B0494532,SKU-0002,8,23.39,187.12,24.9,91.48,14.88,DE,FBM,Ads,0.826
2025-09-18,B0466098,SKU-0003,12,18.51,222.12,39.23,119.96,26.77,DE,FBM,Ads,0.767
2025-09-18,B0287544,SKU-0004,12,116.96,1403.52,175.71,777.07,13.24,US,FBM,Organic,0.777
2025-09-18,B0444234,SKU-0005,8,87.11,696.88,99.88,364.87,18.64,US,FBA,Ads,0.861
2025-09-18,B0474559,SKU-0006,12,93.5,1122.0,134.64,492.58,20.78,US,FBM,Ads,0.941
2025-09-18,B0760123,SKU-0007,8,60.81,486.48,70.01,212.25,12.07,UK,FBA,Ads,0.807
2025-09-18,B0300550,SKU-0008,12,29.91,358.92,60.15,178.33,26.89,DE,FBM,Organic,0.919
2025-09-18,B0138771,SKU-0010,12,86.97,1043.64,155.08,568.94,17.54,US,FBM,Organic,0.815
